customer_id,event_date,avg_monthly_usage,churned
94,2022-02-01,74.16,0
94,2022-03-01,70.94,0
94,2022-04-01,68.29,0
94,2022-05-01,69.23,0
94,2022-06-01,79.81,0
94,2022-07-01,64.91,0
94,2022-08-01,65.41,0
94,2022-09-01,64.77,0
94,2022-10-01,69.77,0
94,2022-11-01,59.47,0
94,2022-12-01,60.12,0
94,2023-01-01,66.27,0
94,2023-02-01,59.76,0
94,2023-03-01,59.87,0
94,2023-04-01,59.05,0
94,2023-05-01,61.26,0
94,2023-06-01,70.32,0
94,2023-07-01,71.28,0
94,2023-08-01,76.66,1
95,2022-01-01,86.44,0
95,2022-02-01,87.0,0
95,2022-03-01,84.47,0
95,2022-04-01,94.46,0
95,2022-05-01,76.86,0
95,2022-06-01,81.45,0
95,2022-07-01,85.77,0
95,2022-08-01,77.08,0
95,2022-09-01,85.65,0
95,2022-10-01,96.36,0
95,2022-11-01,87.09,0
95,2022-12-01,88.44,0
95,2023-01-01,80.04,0
95,2023-02-01,83.88,0
95,2023-03-01,85.42,0
95,2023-04-01,85.9,1
95,2023-05-01,95.24,1
95,2023-06-01,91.23,1
95,2023-07-01,81.8,1
95,2023-08-01,89.75,1
96,2022-01-01,110.44,0
96,2022-02-01,107.49,0
96,2022-03-01,104.23,0
96,2022-04-01,107.08,0
96,2022-05-01,106.55,0
96,2022-06-01,113.73,0
96,2022-07-01,105.97,0
96,2022-08-01,103.3,0
96,2022-09-01,107.46,0
96,2022-10-01,106.26,0
96,2022-11-01,97.57,0
96,2022-12-01,105.29,0
96,2023-01-01,104.92,0
96,2023-02-01,102.77,0
96,2023-03-01,110.62,0
96,2023-04-01,101.67,0
96,2023-05-01,107.84,0
96,2023-06-01,104.9,0
96,2023-07-01,106.21,0
96,2023-08-01,107.76,0
97,2022-01-01,127.42,0
97,2022-02-01,105.91,0
97,2022-03-01,115.05,0
97,2022-04-01,122.36,0
97,2022-05-01,118.2,0
97,2022-06-01,120.95,0
97,2022-07-01,103.93,0
97,2022-08-01,121.53,0
97,2022-09-01,114.27,0
97,2022-10-01,120.96,0
97,2022-11-01,119.56,0
97,2022-12-01,133.34,0
97,2023-01-01,123.95,0
97,2023-02-01,120.71,0
97,2023-03-01,113.24,0
97,2023-04-01,123.14,0
97,2023-05-01,127.71,0
97,2023-06-01,123.07,0
97,2023-07-01,121.17,0
97,2023-08-01,121.33,0
98,2022-01-01,41.23,0
98,2022-02-01,42.69,0
98,2022-03-01,35.55,0
98,2022-04-01,24.83,0
98,2022-05-01,24.4,0
98,2022-06-01,34.76,0
98,2022-07-01,36.33,0
98,2022-08-01,32.34,0
98,2022-09-01,23.16,0
98,2022-10-01,10.45,0
98,2022-11-01,16.56,0
98,2022-12-01,25.33,0
98,2023-01-01,16.14,0
98,2023-02-01,7.8,0
98,2023-03-01,11.33,0
98,2023-04-01,5.0,0
98,2023-05-01,5.0,0
98,2023-06-01,5.0,0
98,2023-07-01,5.0,0
98,2023-08-01,5.0,0
99,2022-01-01,58.63,0
99,2022-02-01,42.24,0
99,2022-03-01,53.16,0
99,2022-04-01,44.31,0
99,2022-05-01,44.23,0
99,2022-06-01,41.59,0
99,2022-07-01,45.38,0
99,2022-08-01,37.61,0
99,2022-09-01,35.56,0
99,2022-10-01,45.63,0
99,2022-11-01,37.25,0
99,2022-12-01,41.34,0
99,2023-01-01,34.79,0
99,2023-02-01,39.65,0
99,2023-03-01,41.94,1
99,2023-04-01,34.2,1
99,2023-05-01,28.99,1
99,2023-06-01,39.6,1
99,2023-07-01,36.41,1
99,2023-08-01,31.22,1
100,2022-01-01,50.08,0
100,2022-02-01,57.66,0
100,2022-03-01,48.99,0
100,2022-04-01,60.53,0
100,2022-05-01,37.48,0
100,2022-06-01,47.52,0
100,2022-07-01,37.41,0
100,2022-08-01,48.78,0
100,2022-09-01,51.94,0
100,2022-10-01,41.33,0
100,2022-11-01,24.13,0
100,2022-12-01,44.43,0
100,2023-01-01,45.43,0
100,2023-02-01,44.41,0
100,2023-03-01,49.88,0
100,2023-04-01,31.76,0
100,2023-05-01,44.15,0
100,2023-06-01,47.22,0
100,2023-07-01,24.1,0
100,2023-08-01,39.1,0
101,2022-01-01,71.56,0
101,2022-02-01,71.79,0
101,2022-03-01,65.36,0
101,2022-04-01,63.02,0
101,2022-05-01,67.09,0
101,2022-06-01,58.09,0
101,2022-07-01,62.34,0
101,2022-08-01,59.25,0
101,2022-09-01,48.94,0
101,2022-10-01,50.4,0
101,2022-11-01,54.87,0
101,2022-12-01,44.6,0
101,2023-01-01,44.13,0
101,2023-02-01,45.15,0
101,2023-03-01,43.97,0
101,2023-04-01,37.86,0
101,2023-05-01,34.25,0
101,2023-06-01,39.25,0
101,2023-07-01,38.05,0
101,2023-08-01,32.94,0
102,2022-01-01,47.15,0
102,2022-02-01,34.5,0
102,2022-03-01,50.71,0
102,2022-04-01,36.18,0
102,2022-05-01,30.32,0
102,2022-06-01,42.74,0
102,2022-07-01,45.29,0
102,2022-08-01,47.24,0
102,2022-09-01,44.83,0
102,2022-10-01,36.44,0
102,2022-11-01,47.72,0
102,2022-12-01,49.02,0
102,2023-01-01,34.52,0
102,2023-02-01,40.91,0
102,2023-03-01,39.97,0
102,2023-04-01,42.89,0
102,2023-05-01,39.78,0
102,2023-06-01,40.36,0
102,2023-07-01,44.68,0
102,2023-08-01,32.87,0
103,2022-01-01,52.55,0
103,2022-02-01,55.12,0
103,2022-03-01,41.09,0
103,2022-04-01,43.87,0
103,2022-05-01,49.23,0
103,2022-06-01,48.26,0
103,2022-07-01,38.43,0
103,2022-08-01,37.93,0
103,2022-09-01,26.03,0
103,2022-10-01,31.93,0
103,2022-11-01,38.42,0
103,2022-12-01,34.24,0
103,2023-01-01,31.71,0
103,2023-02-01,26.61,0
103,2023-03-01,24.29,0
103,2023-04-01,17.71,0
103,2023-05-01,24.96,0
103,2023-06-01,21.04,0
103,2023-07-01,19.5,0
103,2023-08-01,10.53,0
104,2022-01-01,86.34,0
104,2022-02-01,87.0,0
104,2022-03-01,76.94,0
104,2022-04-01,85.19,0
104,2022-05-01,80.59,0
104,2022-06-01,84.6,0
104,2022-07-01,77.98,0
104,2022-08-01,76.1,0
104,2022-09-01,77.01,0
104,2022-10-01,76.37,0
104,2022-11-01,72.65,0
104,2022-12-01,72.35,0
104,2023-01-01,68.76,0
104,2023-02-01,70.75,0
104,2023-03-01,73.9,0
104,2023-04-01,70.01,0
104,2023-05-01,73.29,0
104,2023-06-01,68.0,0
104,2023-07-01,62.53,0
104,2023-08-01,69.04,0
105,2022-01-01,66.45,0
105,2022-02-01,65.54,0
105,2022-03-01,66.67,0
105,2022-04-01,61.26,0
105,2022-05-01,66.29,0
105,2022-06-01,63.0,0
105,2022-07-01,49.95,0
105,2022-08-01,55.75,0
105,2022-09-01,58.25,0
105,2022-10-01,46.68,0
105,2022-11-01,45.45,0
105,2022-12-01,42.2,0
105,2023-01-01,40.13,0
105,2023-02-01,32.55,0
105,2023-03-01,31.97,0
105,2023-04-01,36.37,0
105,2023-05-01,40.9,0
105,2023-06-01,28.81,1
105,2023-07-01,26.51,1
105,2023-08-01,35.29,1
106,2022-01-01,75.09,0
106,2022-02-01,67.33,0
106,2022-03-01,69.36,0
106,2022-04-01,74.12,0
106,2022-05-01,60.55,0
106,2022-06-01,65.06,0
106,2022-07-01,57.14,0
106,2022-08-01,62.85,0
106,2022-09-01,68.08,0
106,2022-10-01,56.82,0
106,2022-11-01,54.8,0
106,2022-12-01,57.32,0
106,2023-01-01,65.65,0
106,2023-02-01,59.23,0
106,2023-03-01,51.08,0
106,2023-04-01,60.37,0
106,2023-05-01,46.02,0
106,2023-06-01,61.49,0
106,2023-07-01,55.05,0
106,2023-08-01,58.06,0
107,2022-01-01,83.72,0
107,2022-02-01,81.58,0
107,2022-03-01,80.23,0
107,2022-04-01,73.56,0
107,2022-05-01,79.21,0
107,2022-06-01,78.07,0
107,2022-07-01,72.36,0
107,2022-08-01,71.42,0
107,2022-09-01,65.44,0
107,2022-10-01,70.09,0
107,2022-11-01,68.76,0
107,2022-12-01,65.35,0
107,2023-01-01,67.42,0
107,2023-02-01,61.53,0
107,2023-03-01,62.73,0
107,2023-04-01,56.46,1
107,2023-05-01,57.96,1
107,2023-06-01,56.0,1
107,2023-07-01,55.7,1
107,2023-08-01,52.41,1
108,2022-01-01,101.06,0
108,2022-02-01,114.9,0
108,2022-03-01,120.07,0
108,2022-04-01,113.19,0
108,2022-05-01,106.0,0
108,2022-06-01,112.13,0
108,2022-07-01,113.13,0
108,2022-08-01,110.02,0
108,2022-09-01,106.73,0
108,2022-10-01,105.25,0
108,2022-11-01,104.47,0
108,2022-12-01,107.76,0
108,2023-01-01,97.96,0
108,2023-02-01,101.64,0
108,2023-03-01,109.32,0
108,2023-04-01,108.72,0
108,2023-05-01,94.59,0
108,2023-06-01,95.32,0
108,2023-07-01,98.25,0
108,2023-08-01,102.48,0
109,2022-01-01,89.31,0
109,2022-02-01,82.84,0
109,2022-03-01,77.82,0
109,2022-04-01,87.25,0
109,2022-05-01,72.73,0
109,2022-06-01,68.35,0
109,2022-07-01,72.35,0
109,2022-08-01,75.23,0
109,2022-09-01,56.63,0
109,2022-10-01,69.15,0
109,2022-11-01,71.43,0
109,2022-12-01,62.58,0
109,2023-01-01,70.75,0
109,2023-02-01,66.16,0
109,2023-03-01,75.19,1
109,2023-04-01,53.77,1
109,2023-05-01,63.37,1
109,2023-06-01,49.19,1
109,2023-07-01,43.68,1
109,2023-08-01,39.4,1
110,2022-01-01,96.92,0
110,2022-02-01,93.19,0
110,2022-03-01,90.15,0
110,2022-04-01,97.1,0
110,2022-05-01,91.4,0
110,2022-06-01,103.57,0
110,2022-07-01,97.85,0
110,2022-08-01,100.56,0
110,2022-09-01,99.65,0
110,2022-10-01,100.16,0
110,2022-11-01,106.84,0
110,2022-12-01,105.12,0
110,2023-01-01,107.03,0
110,2023-02-01,104.8,1
110,2023-03-01,112.22,1
110,2023-04-01,113.8,1
110,2023-05-01,111.17,1
110,2023-06-01,117.32,1
110,2023-07-01,114.01,1
110,2023-08-01,118.19,1
111,2022-01-01,87.51,0
111,2022-02-01,86.46,0
111,2022-03-01,84.99,0
111,2022-04-01,78.12,0
111,2022-05-01,77.51,0
111,2022-06-01,79.07,0
111,2022-07-01,75.96,0
111,2022-08-01,59.01,0
111,2022-09-01,70.88,0
111,2022-10-01,65.23,0
111,2022-11-01,70.64,0
111,2022-12-01,88.02,0
111,2023-01-01,68.97,0
111,2023-02-01,62.92,0
111,2023-03-01,69.73,0
111,2023-04-01,65.3,0
111,2023-05-01,63.4,0
111,2023-06-01,63.18,0
111,2023-07-01,71.43,0
111,2023-08-01,48.55,0
112,2022-01-01,51.2,0
112,2022-02-01,51.87,0
112,2022-03-01,57.02,0
112,2022-04-01,56.99,0
112,2022-05-01,48.75,0
112,2022-06-01,54.02,0
112,2022-07-01,51.23,0
112,2022-08-01,49.29,0
112,2022-09-01,53.54,0
112,2022-10-01,53.38,0
112,2022-11-01,64.23,0
112,2022-12-01,56.66,0
112,2023-01-01,49.8,0
112,2023-02-01,53.16,0
112,2023-03-01,59.53,0
112,2023-04-01,63.89,1
112,2023-05-01,49.76,1
112,2023-06-01,48.81,1
112,2023-07-01,63.62,1
112,2023-08-01,58.04,1
113,2022-01-01,108.47,0
113,2022-02-01,101.97,0
113,2022-03-01,92.31,0
113,2022-04-01,101.36,0
113,2022-05-01,88.36,0
113,2022-06-01,91.09,0
113,2022-07-01,85.35,0
113,2022-08-01,85.67,0
113,2022-09-01,83.27,0
113,2022-10-01,77.52,0
113,2022-11-01,84.05,0
113,2022-12-01,80.16,0
113,2023-01-01,80.07,0
113,2023-02-01,74.36,0
113,2023-03-01,65.8,1
113,2023-04-01,78.38,1
113,2023-05-01,65.72,1
113,2023-06-01,67.35,1
113,2023-07-01,67.03,1
113,2023-08-01,63.69,1
114,2022-01-01,100.95,0
114,2022-02-01,101.08,0
114,2022-03-01,84.98,0
114,2022-04-01,98.11,0
114,2022-05-01,98.05,0
114,2022-06-01,109.62,0
114,2022-07-01,102.5,0
114,2022-08-01,98.52,0
114,2022-09-01,100.21,0
114,2022-10-01,108.03,0
114,2022-11-01,100.15,0
114,2022-12-01,96.96,0
114,2023-01-01,100.11,0
114,2023-02-01,108.63,0
114,2023-03-01,105.91,0
114,2023-04-01,103.14,0
114,2023-05-01,104.43,0
114,2023-06-01,99.63,0
114,2023-07-01,102.4,0
114,2023-08-01,99.51,0
115,2022-01-01,103.77,0
115,2022-02-01,98.98,0
115,2022-03-01,103.98,0
115,2022-04-01,99.74,0
115,2022-05-01,113.59,0
115,2022-06-01,106.95,0
115,2022-07-01,88.11,0
115,2022-08-01,87.78,0
115,2022-09-01,97.13,0
115,2022-10-01,94.25,0
115,2022-11-01,95.18,0
115,2022-12-01,101.08,0
115,2023-01-01,97.63,0
115,2023-02-01,96.79,0
115,2023-03-01,105.13,0
115,2023-04-01,81.72,0
115,2023-05-01,92.88,0
115,2023-06-01,86.66,0
115,2023-07-01,101.98,0
115,2023-08-01,72.11,0
116,2022-01-01,84.3,0
116,2022-02-01,75.09,0
116,2022-03-01,88.45,0
116,2022-04-01,82.85,0
116,2022-05-01,74.46,0
116,2022-06-01,73.13,0
116,2022-07-01,76.99,0
116,2022-08-01,76.95,0
116,2022-09-01,74.15,0
116,2022-10-01,73.78,0
116,2022-11-01,81.55,0
116,2022-12-01,76.44,0
116,2023-01-01,69.71,0
116,2023-02-01,73.41,0
116,2023-03-01,59.7,0
116,2023-04-01,67.74,1
116,2023-05-01,75.66,1
116,2023-06-01,61.61,1
116,2023-07-01,56.49,1
116,2023-08-01,56.64,1
117,2022-01-01,68.95,0
117,2022-02-01,67.08,0
117,2022-03-01,70.5,0
117,2022-04-01,66.3,0
117,2022-05-01,58.29,0
117,2022-06-01,53.03,0
117,2022-07-01,58.21,0
117,2022-08-01,54.12,0
117,2022-09-01,59.15,0
117,2022-10-01,42.47,0
117,2022-11-01,58.68,0
117,2022-12-01,50.4,0
117,2023-01-01,43.39,0
117,2023-02-01,48.15,0
117,2023-03-01,48.92,0
117,2023-04-01,42.56,0
117,2023-05-01,33.37,0
117,2023-06-01,37.83,0
117,2023-07-01,41.73,0
117,2023-08-01,37.98,0
118,2022-01-01,50.31,0
118,2022-02-01,51.46,0
118,2022-03-01,43.35,0
118,2022-04-01,43.27,0
118,2022-05-01,35.4,0
118,2022-06-01,46.24,0
118,2022-07-01,55.34,0
118,2022-08-01,47.85,0
118,2022-09-01,53.08,0
118,2022-10-01,58.41,0
118,2022-11-01,53.77,0
118,2022-12-01,55.07,0
118,2023-01-01,42.69,0
118,2023-02-01,50.65,0
118,2023-03-01,65.82,0
118,2023-04-01,54.9,0
118,2023-05-01,68.25,0
118,2023-06-01,50.23,0
118,2023-07-01,57.64,1
118,2023-08-01,53.87,1
119,2022-01-01,110.95,0
119,2022-02-01,110.14,0
119,2022-03-01,97.7,0
119,2022-04-01,104.09,0
119,2022-05-01,106.02,0
119,2022-06-01,105.6,0
119,2022-07-01,109.6,0
119,2022-08-01,118.53,0
119,2022-09-01,116.11,0
119,2022-10-01,97.68,0
119,2022-11-01,113.17,0
119,2022-12-01,119.03,0
119,2023-01-01,111.98,0
119,2023-02-01,117.82,0
119,2023-03-01,125.37,0
119,2023-04-01,117.95,0
119,2023-05-01,112.21,0
119,2023-06-01,118.77,0
119,2023-07-01,112.04,0
119,2023-08-01,111.42,0
120,2022-01-01,111.33,0
120,2022-02-01,112.06,0
120,2022-03-01,97.02,0
120,2022-04-01,104.61,0
120,2022-05-01,106.7,0
120,2022-06-01,87.03,0
120,2022-07-01,92.8,0
120,2022-08-01,109.93,0
120,2022-09-01,92.72,0
120,2022-10-01,74.81,0
120,2022-11-01,92.44,0
120,2022-12-01,99.85,0
120,2023-01-01,91.81,0
120,2023-02-01,95.71,0
120,2023-03-01,96.44,0
120,2023-04-01,87.26,0
120,2023-05-01,85.45,0
120,2023-06-01,89.12,0
120,2023-07-01,88.55,0
120,2023-08-01,87.01,0
121,2022-01-01,37.46,0
121,2022-02-01,47.82,0
121,2022-03-01,42.34,0
121,2022-04-01,57.0,0
121,2022-05-01,50.88,0
121,2022-06-01,47.37,0
121,2022-07-01,47.42,0
121,2022-08-01,52.58,0
121,2022-09-01,49.04,0
121,2022-10-01,46.42,0
121,2022-11-01,36.17,0
121,2022-12-01,63.12,0
121,2023-01-01,34.77,0
121,2023-02-01,39.82,0
121,2023-03-01,30.5,0
121,2023-04-01,45.0,0
121,2023-05-01,42.1,0
121,2023-06-01,45.96,0
121,2023-07-01,28.8,1
121,2023-08-01,47.74,1
122,2022-01-01,48.93,0
122,2022-02-01,43.12,0
122,2022-03-01,41.11,0
122,2022-04-01,41.13,0
122,2022-05-01,36.86,0
122,2022-06-01,30.55,0
122,2022-07-01,29.07,0
122,2022-08-01,28.63,0
122,2022-09-01,20.59,0
122,2022-10-01,27.9,0
122,2022-11-01,21.91,0
122,2022-12-01,18.44,0
122,2023-01-01,21.78,1
122,2023-02-01,12.7,1
122,2023-03-01,10.0,1
122,2023-04-01,6.08,1
122,2023-05-01,7.95,1
122,2023-06-01,5.4,1
122,2023-07-01,5.0,1
122,2023-08-01,5.0,1
123,2022-01-01,63.45,0
123,2022-02-01,41.72,0
123,2022-03-01,51.5,0
123,2022-04-01,49.53,0
123,2022-05-01,43.82,0
123,2022-06-01,52.08,0
123,2022-07-01,39.8,0
123,2022-08-01,38.84,0
123,2022-09-01,48.75,0
123,2022-10-01,50.64,0
123,2022-11-01,40.63,0
123,2022-12-01,32.95,0
123,2023-01-01,34.1,0
123,2023-02-01,41.68,0
123,2023-03-01,35.33,0
123,2023-04-01,32.59,0
123,2023-05-01,33.22,0
123,2023-06-01,29.76,1
123,2023-07-01,36.64,1
123,2023-08-01,22.79,1
124,2022-01-01,69.8,0
124,2022-02-01,64.73,0
124,2022-03-01,62.37,0
124,2022-04-01,60.88,0
124,2022-05-01,59.93,0
124,2022-06-01,49.71,0
124,2022-07-01,55.18,0
124,2022-08-01,58.58,0
124,2022-09-01,54.0,0
124,2022-10-01,47.6,0
124,2022-11-01,51.9,0
124,2022-12-01,57.8,0
124,2023-01-01,54.95,0
124,2023-02-01,48.73,0
124,2023-03-01,51.69,0
124,2023-04-01,45.43,0
124,2023-05-01,39.1,0
124,2023-06-01,41.14,0
124,2023-07-01,49.93,0
124,2023-08-01,41.62,0
125,2022-01-01,63.49,0
125,2022-02-01,48.94,0
125,2022-03-01,55.17,0
125,2022-04-01,45.23,0
125,2022-05-01,46.28,0
125,2022-06-01,40.88,0
125,2022-07-01,40.53,0
125,2022-08-01,39.4,0
125,2022-09-01,31.17,0
125,2022-10-01,31.54,0
125,2022-11-01,31.26,0
125,2022-12-01,33.0,0
125,2023-01-01,29.27,0
125,2023-02-01,36.89,0
125,2023-03-01,32.65,0
125,2023-04-01,22.84,0
125,2023-05-01,33.37,1
125,2023-06-01,35.47,1
125,2023-07-01,5.0,1
125,2023-08-01,24.74,1
126,2022-01-01,112.38,0
126,2022-02-01,94.61,0
126,2022-03-01,85.62,0
126,2022-04-01,104.81,0
126,2022-05-01,97.94,0
126,2022-06-01,82.57,0
126,2022-07-01,113.38,0
126,2022-08-01,97.23,0
126,2022-09-01,96.1,0
126,2022-10-01,99.96,0
126,2022-11-01,83.49,0
126,2022-12-01,87.48,0
126,2023-01-01,74.83,0
126,2023-02-01,78.82,0
126,2023-03-01,84.98,0
126,2023-04-01,67.71,0
126,2023-05-01,74.13,0
126,2023-06-01,70.4,0
126,2023-07-01,77.15,0
126,2023-08-01,78.99,0
127,2022-01-01,123.43,0
127,2022-02-01,113.38,0
127,2022-03-01,114.98,0
127,2022-04-01,108.67,0
127,2022-05-01,128.07,0
127,2022-06-01,108.84,0
127,2022-07-01,124.79,0
127,2022-08-01,116.29,0
127,2022-09-01,115.54,0
127,2022-10-01,113.15,0
127,2022-11-01,134.73,0
127,2022-12-01,122.36,0
127,2023-01-01,121.81,0
127,2023-02-01,127.6,0
127,2023-03-01,119.1,0
127,2023-04-01,123.62,0
127,2023-05-01,124.59,1
127,2023-06-01,121.85,1
127,2023-07-01,132.68,1
127,2023-08-01,124.88,1
128,2022-01-01,50.61,0
128,2022-02-01,39.72,0
128,2022-03-01,48.74,0
128,2022-04-01,46.11,0
128,2022-05-01,47.88,0
128,2022-06-01,49.02,0
128,2022-07-01,48.48,0
128,2022-08-01,40.59,0
128,2022-09-01,35.11,0
128,2022-10-01,23.77,0
128,2022-11-01,29.91,0
128,2022-12-01,27.58,0
128,2023-01-01,23.01,0
128,2023-02-01,24.97,0
128,2023-03-01,25.14,0
128,2023-04-01,12.56,0
128,2023-05-01,10.08,0
128,2023-06-01,11.32,0
128,2023-07-01,6.43,0
128,2023-08-01,5.0,0
129,2022-01-01,62.88,0
129,2022-02-01,63.19,0
129,2022-03-01,68.11,0
129,2022-04-01,64.29,0
129,2022-05-01,62.6,0
129,2022-06-01,55.51,0
129,2022-07-01,52.4,0
129,2022-08-01,59.47,0
129,2022-09-01,57.95,0
129,2022-10-01,59.44,0
129,2022-11-01,48.99,0
129,2022-12-01,49.49,0
129,2023-01-01,42.02,0
129,2023-02-01,46.42,0
129,2023-03-01,51.46,0
129,2023-04-01,43.75,0
129,2023-05-01,47.52,0
129,2023-06-01,42.64,0
129,2023-07-01,43.77,0
129,2023-08-01,36.02,1
130,2022-01-01,45.16,0
130,2022-02-01,57.88,0
130,2022-03-01,51.87,0
130,2022-04-01,51.59,0
130,2022-05-01,56.5,0
130,2022-06-01,66.64,0
130,2022-07-01,58.2,0
130,2022-08-01,64.65,0
130,2022-09-01,66.82,0
130,2022-10-01,66.71,0
130,2022-11-01,72.41,0
130,2022-12-01,63.43,0
130,2023-01-01,63.05,0
130,2023-02-01,64.31,1
130,2023-03-01,70.49,1
130,2023-04-01,67.67,1
130,2023-05-01,74.77,1
130,2023-06-01,75.77,1
130,2023-07-01,82.07,1
130,2023-08-01,79.64,1
131,2022-01-01,105.46,0
131,2022-02-01,93.95,0
131,2022-03-01,106.42,0
131,2022-04-01,91.56,0
131,2022-05-01,92.01,0
131,2022-06-01,95.47,0
131,2022-07-01,95.63,0
131,2022-08-01,87.68,0
131,2022-09-01,89.84,0
131,2022-10-01,93.42,0
131,2022-11-01,92.36,0
131,2022-12-01,92.72,0
131,2023-01-01,94.49,0
131,2023-02-01,86.71,0
131,2023-03-01,79.33,0
131,2023-04-01,83.37,1
131,2023-05-01,79.43,1
131,2023-06-01,77.84,1
131,2023-07-01,74.24,1
131,2023-08-01,66.52,1
132,2022-01-01,79.67,0
132,2022-02-01,73.33,0
132,2022-03-01,78.57,0
132,2022-04-01,78.86,0
132,2022-05-01,76.83,0
132,2022-06-01,69.51,0
132,2022-07-01,68.4,0
132,2022-08-01,60.39,0
132,2022-09-01,66.27,0
132,2022-10-01,65.14,0
132,2022-11-01,44.48,0
132,2022-12-01,57.83,0
132,2023-01-01,63.63,0
132,2023-02-01,47.98,0
132,2023-03-01,44.23,0
132,2023-04-01,43.42,0
132,2023-05-01,32.82,0
132,2023-06-01,43.69,0
132,2023-07-01,40.9,0
132,2023-08-01,40.2,0
133,2022-01-01,47.37,0
133,2022-02-01,54.43,0
133,2022-03-01,52.15,0
133,2022-04-01,47.07,0
133,2022-05-01,54.17,0
133,2022-06-01,50.13,0
133,2022-07-01,57.78,0
133,2022-08-01,51.03,0
133,2022-09-01,43.41,0
133,2022-10-01,55.33,0
133,2022-11-01,55.3,0
133,2022-12-01,45.74,0
133,2023-01-01,59.71,1
133,2023-02-01,59.58,1
133,2023-03-01,48.09,1
133,2023-04-01,49.92,1
133,2023-05-01,54.05,1
133,2023-06-01,49.68,1
133,2023-07-01,60.42,1
133,2023-08-01,56.99,1
134,2022-01-01,65.31,0
134,2022-02-01,66.25,0
134,2022-03-01,59.79,0
134,2022-04-01,61.51,0
134,2022-05-01,52.9,0
134,2022-06-01,56.14,0
134,2022-07-01,59.77,0
134,2022-08-01,55.42,0
134,2022-09-01,49.26,0
134,2022-10-01,52.84,0
134,2022-11-01,54.42,0
134,2022-12-01,35.58,0
134,2023-01-01,54.2,0
134,2023-02-01,43.32,1
134,2023-03-01,46.6,1
134,2023-04-01,49.94,1
134,2023-05-01,32.33,1
134,2023-06-01,34.98,1
134,2023-07-01,36.12,1
134,2023-08-01,31.51,1
135,2022-01-01,70.18,0
135,2022-02-01,73.6,0
135,2022-03-01,74.08,0
135,2022-04-01,64.12,0
135,2022-05-01,70.46,0
135,2022-06-01,75.84,0
135,2022-07-01,68.76,0
135,2022-08-01,67.46,0
135,2022-09-01,60.49,0
135,2022-10-01,70.71,0
135,2022-11-01,67.85,0
135,2022-12-01,69.1,0
135,2023-01-01,73.78,0
135,2023-02-01,71.92,0
135,2023-03-01,68.56,0
135,2023-04-01,62.79,1
135,2023-05-01,78.21,1
135,2023-06-01,81.25,1
135,2023-07-01,74.22,1
135,2023-08-01,75.24,1
136,2022-01-01,92.55,0
136,2022-02-01,102.82,0
136,2022-03-01,99.71,0
136,2022-04-01,101.01,0
136,2022-05-01,100.25,0
136,2022-06-01,104.08,0
136,2022-07-01,101.24,0
136,2022-08-01,102.26,0
136,2022-09-01,91.96,0
136,2022-10-01,103.13,0
136,2022-11-01,92.74,0
136,2022-12-01,92.53,0
136,2023-01-01,96.87,0
136,2023-02-01,96.54,0
136,2023-03-01,88.94,0
136,2023-04-01,93.08,0
136,2023-05-01,101.17,0
136,2023-06-01,85.39,0
136,2023-07-01,100.16,0
136,2023-08-01,90.74,1
137,2022-01-01,122.16,0
137,2022-02-01,111.97,0
137,2022-03-01,112.55,0
137,2022-04-01,109.15,0
137,2022-05-01,100.96,0
137,2022-06-01,117.82,0
137,2022-07-01,107.66,0
137,2022-08-01,105.87,0
137,2022-09-01,113.85,0
137,2022-10-01,101.67,0
137,2022-11-01,98.0,0
137,2022-12-01,99.53,0
137,2023-01-01,92.98,0
137,2023-02-01,99.07,1
137,2023-03-01,93.53,1
137,2023-04-01,91.09,1
137,2023-05-01,88.9,1
137,2023-06-01,89.74,1
137,2023-07-01,89.01,1
137,2023-08-01,84.08,1
138,2022-01-01,67.34,0
138,2022-02-01,75.23,0
138,2022-03-01,71.53,0
138,2022-04-01,58.06,0
138,2022-05-01,67.56,0
138,2022-06-01,47.87,0
138,2022-07-01,71.49,0
138,2022-08-01,62.43,0
138,2022-09-01,49.04,0
138,2022-10-01,52.23,0
138,2022-11-01,39.29,0
138,2022-12-01,45.55,0
138,2023-01-01,41.72,0
138,2023-02-01,35.48,0
138,2023-03-01,35.26,0
138,2023-04-01,32.3,0
138,2023-05-01,26.57,0
138,2023-06-01,25.8,1
138,2023-07-01,19.96,1
138,2023-08-01,31.18,1
139,2022-01-01,44.03,0
139,2022-02-01,58.84,0
139,2022-03-01,53.48,0
139,2022-04-01,48.56,0
139,2022-05-01,49.88,0
139,2022-06-01,57.21,0
139,2022-07-01,63.74,0
139,2022-08-01,56.15,0
139,2022-09-01,49.17,0
139,2022-10-01,54.71,0
139,2022-11-01,47.76,0
139,2022-12-01,45.1,0
139,2023-01-01,41.03,0
139,2023-02-01,36.08,0
139,2023-03-01,43.51,0
139,2023-04-01,45.8,1
139,2023-05-01,43.02,1
139,2023-06-01,39.83,1
139,2023-07-01,35.31,1
139,2023-08-01,43.95,1
140,2022-01-01,85.85,0
140,2022-02-01,87.13,0
140,2022-03-01,90.67,0
140,2022-04-01,80.99,0
140,2022-05-01,87.56,0
140,2022-06-01,86.71,0
140,2022-07-01,83.62,0
140,2022-08-01,72.71,0
140,2022-09-01,83.11,0
140,2022-10-01,93.64,0
140,2022-11-01,78.54,0
140,2022-12-01,53.31,0
