customer_id,snapshot_date,avg_monthly_usage,support_tickets,satisfaction_level,churn
343.0,2022-10-01,72.66,0,2.76,0
343.0,2022-11-01,67.66,0,2.53,0
343.0,2022-12-01,75.59,0,3.23,0
343.0,2023-01-01,69.82,0,2.93,0
343.0,2023-02-01,73.5,0,2.62,0
343.0,2023-03-01,72.05,0,2.66,0
343.0,2023-04-01,62.26,0,2.88,0
343.0,2023-05-01,56.55,0,2.64,0
343.0,2023-06-01,59.71,0,2.47,0
344.0,2022-01-01,68.41,0,3.86,0
344.0,2022-02-01,75.16,0,3.93,0
344.0,2022-03-01,77.16,0,4.3,0
344.0,2022-04-01,60.62,0,4.21,0
344.0,2022-05-01,83.23,0,3.73,0
344.0,2022-06-01,99.97,0,3.64,0
344.0,2022-07-01,107.97,0,4.48,0
344.0,2022-08-01,126.94,0,3.72,0
344.0,2022-09-01,137.84,0,3.36,0
344.0,2022-10-01,149.51,0,4.1,0
344.0,2022-11-01,144.68,0,4.04,0
344.0,2022-12-01,128.67,0,4.27,0
344.0,2023-01-01,121.75,0,4.28,0
344.0,2023-02-01,133.57,0,4.6,0
344.0,2023-03-01,146.99,0,4.16,0
344.0,2023-04-01,149.73,0,4.02,0
344.0,2023-05-01,160.12,0,3.47,0
344.0,2023-06-01,147.17,0,4.03,0
345.0,2022-01-01,69.53,0,3.8,0
345.0,2022-02-01,61.22,0,4.28,0
345.0,2022-03-01,58.48,0,4.26,0
345.0,2022-04-01,66.52,1,4.13,0
345.0,2022-05-01,62.03,0,3.95,0
345.0,2022-06-01,71.24,1,3.55,0
345.0,2022-07-01,69.55,0,3.91,0
345.0,2022-08-01,72.29,0,4.08,0
345.0,2022-09-01,75.64,0,4.28,0
345.0,2022-10-01,63.06,0,3.88,0
345.0,2022-11-01,63.13,0,3.56,0
345.0,2022-12-01,49.22,1,3.9,0
345.0,2023-01-01,46.93,0,4.27,0
345.0,2023-02-01,45.03,0,3.89,0
345.0,2023-03-01,38.5,0,3.77,0
345.0,2023-04-01,47.5,1,3.43,0
345.0,2023-05-01,46.68,1,3.74,0
345.0,2023-06-01,45.82,0,3.98,0
346.0,2022-01-01,36.97,0,3.25,0
346.0,2022-02-01,39.31,0,3.0,0
346.0,2022-03-01,41.9,0,3.07,0
346.0,2022-04-01,40.46,0,3.88,0
346.0,2022-05-01,37.93,0,3.35,0
346.0,2022-06-01,38.42,0,3.85,0
346.0,2022-07-01,39.89,1,3.0,0
346.0,2022-08-01,36.47,0,3.55,0
346.0,2022-09-01,40.62,0,3.22,0
346.0,2022-10-01,50.14,0,3.43,0
346.0,2022-11-01,56.45,0,3.17,0
346.0,2022-12-01,65.95,0,3.58,0
346.0,2023-01-01,48.78,0,3.44,0
346.0,2023-02-01,43.19,0,3.48,0
346.0,2023-03-01,50.36,0,2.99,0
346.0,2023-04-01,49.76,0,3.4,0
346.0,2023-05-01,51.0,0,3.02,0
346.0,2023-06-01,46.79,0,3.32,0
347.0,2022-01-01,24.49,0,3.26,1
347.0,2022-02-01,48.75,0,2.64,1
347.0,2022-03-01,23.89,0,2.42,1
347.0,2022-04-01,21.17,1,1.67,1
347.0,2022-05-01,17.75,0,2.14,1
347.0,2022-06-01,5.0,0,2.35,1
347.0,2022-07-01,5.0,0,2.53,1
347.0,2022-08-01,10.62,1,2.37,1
347.0,2022-09-01,5.0,0,2.55,1
347.0,2022-10-01,5.0,0,2.46,1
347.0,2022-11-01,11.08,1,2.3,1
347.0,2022-12-01,5.0,0,2.3,1
347.0,2023-01-01,5.0,0,2.17,1
347.0,2023-02-01,5.0,1,2.63,1
347.0,2023-03-01,9.28,0,1.68,1
347.0,2023-04-01,13.81,3,1.63,1
347.0,2023-05-01,11.79,2,2.05,1
347.0,2023-06-01,7.32,0,2.2,1
348.0,2022-01-01,58.87,0,4.39,0
348.0,2022-02-01,81.16,0,4.44,0
348.0,2022-03-01,82.73,0,4.03,0
348.0,2022-04-01,92.66,0,4.09,0
348.0,2022-05-01,101.65,0,3.81,0
348.0,2022-06-01,109.51,0,4.8,0
348.0,2022-07-01,92.68,0,4.79,0
348.0,2022-08-01,96.18,0,4.14,0
348.0,2022-09-01,97.4,0,3.88,0
348.0,2022-10-01,82.06,0,3.76,0
348.0,2022-11-01,90.55,1,3.99,0
348.0,2022-12-01,104.18,0,4.49,0
348.0,2023-01-01,110.83,1,4.21,0
348.0,2023-02-01,88.56,0,3.85,0
348.0,2023-03-01,90.64,0,5.0,0
348.0,2023-04-01,92.56,0,4.07,0
348.0,2023-05-01,92.22,0,4.15,0
348.0,2023-06-01,86.78,0,4.14,0
349.0,2022-01-01,57.47,0,2.76,0
349.0,2022-02-01,56.57,1,2.12,0
349.0,2022-03-01,61.63,0,2.56,0
349.0,2022-04-01,44.53,1,1.98,0
349.0,2022-05-01,60.89,0,2.69,0
349.0,2022-06-01,62.16,0,2.61,0
349.0,2022-07-01,76.53,0,2.34,0
349.0,2022-08-01,76.24,1,2.5,0
349.0,2022-09-01,80.47,0,2.23,0
349.0,2022-10-01,85.35,0,2.52,0
349.0,2022-11-01,106.99,0,2.53,0
349.0,2022-12-01,102.13,2,2.29,0
349.0,2023-01-01,98.37,0,2.54,0
349.0,2023-02-01,89.49,1,2.86,0
349.0,2023-03-01,74.4,0,2.53,0
349.0,2023-04-01,72.32,1,2.7,0
349.0,2023-05-01,67.53,0,2.45,0
349.0,2023-06-01,51.28,0,2.22,0
350.0,2022-01-01,67.12,0,4.06,0
350.0,2022-02-01,59.23,0,4.04,0
350.0,2022-03-01,54.08,0,3.59,0
350.0,2022-04-01,58.98,1,4.07,0
350.0,2022-05-01,56.21,0,3.96,0
350.0,2022-06-01,61.7,0,3.96,0
350.0,2022-07-01,57.97,1,3.35,0
350.0,2022-08-01,59.28,1,3.99,0
350.0,2022-09-01,68.62,1,3.69,0
350.0,2022-10-01,75.65,0,4.23,0
350.0,2022-11-01,81.43,0,3.77,0
350.0,2022-12-01,83.55,1,4.0,0
350.0,2023-01-01,85.27,0,3.73,0
350.0,2023-02-01,84.84,0,3.47,0
350.0,2023-03-01,82.43,0,3.67,0
350.0,2023-04-01,82.44,1,4.32,0
350.0,2023-05-01,88.63,1,3.74,0
350.0,2023-06-01,91.87,0,4.12,0
351.0,2022-01-01,96.73,0,4.46,0
351.0,2022-02-01,96.15,1,4.7,0
351.0,2022-03-01,86.86,0,4.07,0
351.0,2022-04-01,89.15,0,4.94,0
351.0,2022-05-01,107.52,0,4.33,0
351.0,2022-06-01,112.63,0,4.64,0
351.0,2022-07-01,100.14,0,3.97,0
351.0,2022-08-01,107.2,0,4.43,0
351.0,2022-09-01,97.6,0,4.15,0
351.0,2022-10-01,94.72,0,4.76,0
351.0,2022-11-01,105.7,0,4.55,0
351.0,2022-12-01,110.5,0,4.14,0
351.0,2023-01-01,111.73,0,4.46,0
351.0,2023-02-01,121.51,0,3.99,0
351.0,2023-03-01,117.4,1,4.75,0
351.0,2023-04-01,115.83,0,4.33,0
351.0,2023-05-01,106.23,1,4.8,0
351.0,2023-06-01,93.48,0,4.36,0
352.0,2022-01-01,73.43,0,3.13,0
352.0,2022-02-01,73.16,0,3.42,0
352.0,2022-03-01,73.73,0,3.52,0
352.0,2022-04-01,74.29,0,2.92,0
352.0,2022-05-01,64.61,0,3.24,0
352.0,2022-06-01,60.33,0,3.34,0
352.0,2022-07-01,66.66,0,3.18,0
352.0,2022-08-01,71.54,0,3.77,0
352.0,2022-09-01,69.47,0,3.32,0
352.0,2022-10-01,71.63,0,3.21,0
352.0,2022-11-01,73.59,0,3.17,0
352.0,2022-12-01,66.03,1,2.72,0
352.0,2023-01-01,64.41,0,3.59,0
352.0,2023-02-01,59.33,0,3.23,0
352.0,2023-03-01,77.25,0,3.02,0
352.0,2023-04-01,75.25,0,3.13,0
352.0,2023-05-01,80.61,0,3.67,0
352.0,2023-06-01,80.13,0,3.4,0
353.0,2022-01-01,49.21,0,2.54,1
353.0,2022-02-01,44.14,0,2.48,1
353.0,2022-03-01,49.78,0,2.79,1
353.0,2022-04-01,48.97,0,3.06,1
353.0,2022-05-01,50.69,0,2.54,1
353.0,2022-06-01,51.74,0,2.54,1
353.0,2022-07-01,59.76,0,2.96,1
353.0,2022-08-01,55.14,0,3.08,1
353.0,2022-09-01,41.53,3,2.83,1
353.0,2022-10-01,39.08,0,2.75,1
353.0,2022-11-01,40.68,0,3.71,1
353.0,2022-12-01,50.83,0,2.92,1
353.0,2023-01-01,40.49,1,3.19,1
353.0,2023-02-01,27.72,1,2.94,1
353.0,2023-03-01,14.72,1,3.3,1
353.0,2023-04-01,7.71,1,2.71,1
353.0,2023-05-01,5.0,0,2.37,1
353.0,2023-06-01,8.67,1,3.22,1
354.0,2022-01-01,57.01,0,3.75,0
354.0,2022-02-01,83.05,0,4.0,0
354.0,2022-03-01,119.69,0,4.57,0
354.0,2022-04-01,104.58,0,4.3,0
354.0,2022-05-01,130.28,0,3.76,0
354.0,2022-06-01,141.32,0,4.13,0
354.0,2022-07-01,133.23,0,3.82,0
354.0,2022-08-01,95.33,0,3.57,0
354.0,2022-09-01,110.82,0,3.8,0
354.0,2022-10-01,112.75,0,4.42,0
354.0,2022-11-01,127.38,0,3.97,0
354.0,2022-12-01,154.28,0,4.05,0
354.0,2023-01-01,148.71,0,3.9,0
354.0,2023-02-01,139.82,0,3.74,0
354.0,2023-03-01,156.6,0,4.24,0
354.0,2023-04-01,161.44,0,3.85,0
354.0,2023-05-01,175.87,0,4.33,0
354.0,2023-06-01,164.32,0,3.89,0
355.0,2022-01-01,44.36,0,3.99,0
355.0,2022-02-01,47.62,0,4.06,0
355.0,2022-03-01,58.81,0,3.98,0
355.0,2022-04-01,69.13,0,3.97,0
355.0,2022-05-01,79.04,0,4.23,0
355.0,2022-06-01,75.4,0,4.3,0
355.0,2022-07-01,83.27,0,3.74,0
355.0,2022-08-01,86.67,0,4.65,0
355.0,2022-09-01,96.75,0,4.33,0
355.0,2022-10-01,92.48,0,4.27,0
355.0,2022-11-01,91.77,0,4.0,0
355.0,2022-12-01,95.76,1,4.14,0
355.0,2023-01-01,103.96,0,4.33,0
355.0,2023-02-01,101.91,0,4.29,0
355.0,2023-03-01,101.72,0,4.33,0
355.0,2023-04-01,96.92,0,4.13,0
355.0,2023-05-01,95.26,0,4.1,0
355.0,2023-06-01,88.06,1,4.13,0
356.0,2022-01-01,70.68,0,3.91,0
356.0,2022-02-01,66.66,0,3.75,0
356.0,2022-03-01,60.06,0,3.77,0
356.0,2022-04-01,66.02,0,3.34,0
356.0,2022-05-01,62.69,0,3.95,0
356.0,2022-06-01,47.95,0,3.71,0
356.0,2022-07-01,56.52,0,3.59,0
356.0,2022-08-01,45.65,0,3.84,0
356.0,2022-09-01,54.55,0,3.42,0
356.0,2022-10-01,41.69,0,3.92,0
356.0,2022-11-01,43.73,0,3.42,0
356.0,2022-12-01,36.75,2,2.7,0
356.0,2023-01-01,35.46,0,3.05,0
356.0,2023-02-01,40.23,0,3.04,0
356.0,2023-03-01,54.37,0,3.17,0
356.0,2023-04-01,65.44,0,4.13,0
356.0,2023-05-01,90.5,0,3.43,0
356.0,2023-06-01,100.16,0,3.77,0
357.0,2022-01-01,51.36,1,4.53,0
357.0,2022-02-01,56.07,0,4.11,0
357.0,2022-03-01,41.37,0,3.9,0
357.0,2022-04-01,42.38,2,3.88,0
357.0,2022-05-01,39.31,2,4.24,0
357.0,2022-06-01,38.73,1,4.29,0
357.0,2022-07-01,31.08,0,3.9,0
357.0,2022-08-01,35.93,1,4.5,0
357.0,2022-09-01,37.11,0,4.61,0
357.0,2022-10-01,45.71,0,4.51,0
357.0,2022-11-01,38.15,1,4.4,0
357.0,2022-12-01,39.94,0,4.65,0
357.0,2023-01-01,50.41,0,4.24,0
357.0,2023-02-01,61.2,0,4.32,0
357.0,2023-03-01,67.19,0,4.37,0
357.0,2023-04-01,69.22,2,4.32,0
357.0,2023-05-01,72.79,0,4.18,0
357.0,2023-06-01,68.15,0,4.27,0
358.0,2022-01-01,45.13,0,2.88,0
358.0,2022-02-01,38.64,0,2.86,0
358.0,2022-03-01,57.83,2,2.35,0
358.0,2022-04-01,46.45,0,2.3,0
358.0,2022-05-01,60.41,1,2.05,0
358.0,2022-06-01,62.59,0,2.66,0
358.0,2022-07-01,69.78,0,2.41,0
358.0,2022-08-01,67.22,0,2.7,0
358.0,2022-09-01,83.02,0,2.94,0
358.0,2022-10-01,99.59,0,2.89,0
358.0,2022-11-01,105.32,1,2.69,0
358.0,2022-12-01,130.19,2,2.38,0
358.0,2023-01-01,138.18,0,2.31,0
358.0,2023-02-01,144.16,0,2.45,0
358.0,2023-03-01,138.98,0,2.62,0
358.0,2023-04-01,133.14,1,3.25,0
358.0,2023-05-01,105.19,2,2.21,0
358.0,2023-06-01,105.2,0,2.59,0
359.0,2022-01-01,40.76,0,3.42,1
359.0,2022-02-01,36.47,0,3.82,1
359.0,2022-03-01,34.14,0,3.59,1
359.0,2022-04-01,38.73,0,3.26,1
359.0,2022-05-01,32.93,0,3.8,1
359.0,2022-06-01,26.53,0,3.8,1
359.0,2022-07-01,25.98,1,3.06,1
359.0,2022-08-01,25.8,0,3.52,1
359.0,2022-09-01,27.04,1,3.35,1
359.0,2022-10-01,35.71,1,3.01,1
359.0,2022-11-01,44.19,1,3.13,1
359.0,2022-12-01,47.05,1,3.66,1
359.0,2023-01-01,38.72,1,3.73,1
359.0,2023-02-01,32.51,0,3.55,1
359.0,2023-03-01,30.53,2,2.97,1
359.0,2023-04-01,26.83,0,3.25,1
359.0,2023-05-01,34.07,0,3.28,1
359.0,2023-06-01,29.85,0,3.23,1
360.0,2022-01-01,67.33,0,3.96,1
360.0,2022-02-01,45.92,1,3.76,1
360.0,2022-03-01,22.41,0,3.77,1
360.0,2022-04-01,30.47,0,4.3,1
360.0,2022-05-01,10.86,0,3.97,1
360.0,2022-06-01,36.32,1,4.1,1
360.0,2022-07-01,46.31,1,3.55,1
360.0,2022-08-01,23.0,1,4.06,1
360.0,2022-09-01,41.4,0,4.09,1
360.0,2022-10-01,43.97,0,4.32,1
360.0,2022-11-01,41.49,1,3.4,1
360.0,2022-12-01,21.31,0,3.83,1
360.0,2023-01-01,15.82,1,3.65,1
360.0,2023-02-01,5.0,0,3.67,1
360.0,2023-03-01,5.0,0,3.55,1
360.0,2023-04-01,13.52,0,3.97,1
360.0,2023-05-01,6.53,0,4.27,1
360.0,2023-06-01,13.38,1,3.72,1
361.0,2022-01-01,96.78,1,4.16,0
361.0,2022-02-01,104.53,0,4.26,0
361.0,2022-03-01,112.28,1,4.09,0
361.0,2022-04-01,102.67,2,4.33,0
361.0,2022-05-01,100.28,0,4.23,0
361.0,2022-06-01,113.66,0,4.62,0
361.0,2022-07-01,119.43,0,4.23,0
361.0,2022-08-01,113.62,0,3.74,0
361.0,2022-09-01,106.26,0,4.41,0
361.0,2022-10-01,98.57,0,3.99,0
361.0,2022-11-01,102.63,0,4.68,0
361.0,2022-12-01,111.1,1,4.57,0
361.0,2023-01-01,102.71,0,3.87,0
361.0,2023-02-01,89.92,1,4.0,0
361.0,2023-03-01,90.34,0,4.51,0
361.0,2023-04-01,82.54,2,3.66,0
361.0,2023-05-01,83.83,0,3.74,0
361.0,2023-06-01,78.66,1,4.15,0
362.0,2022-01-01,50.27,0,2.6,0
362.0,2022-02-01,53.99,0,3.05,0
362.0,2022-03-01,51.22,0,2.8,0
362.0,2022-04-01,52.12,0,3.22,0
362.0,2022-05-01,54.4,0,3.29,0
362.0,2022-06-01,55.04,0,3.2,0
362.0,2022-07-01,52.19,0,2.77,0
362.0,2022-08-01,40.42,0,3.27,0
362.0,2022-09-01,47.41,1,3.05,0
362.0,2022-10-01,38.62,1,2.91,0
362.0,2022-11-01,33.83,0,2.31,0
362.0,2022-12-01,27.98,0,2.56,0
362.0,2023-01-01,27.31,0,2.86,0
362.0,2023-02-01,27.47,0,3.18,0
362.0,2023-03-01,25.7,1,3.34,0
362.0,2023-04-01,28.16,0,3.21,0
362.0,2023-05-01,27.85,0,2.97,0
362.0,2023-06-01,31.03,0,3.04,0
363.0,2022-01-01,66.67,0,3.86,0
363.0,2022-02-01,59.85,1,4.07,0
363.0,2022-03-01,56.28,0,3.86,0
363.0,2022-04-01,61.78,0,4.1,0
363.0,2022-05-01,64.79,0,4.26,0
363.0,2022-06-01,66.67,1,3.91,0
363.0,2022-07-01,63.4,2,3.93,0
363.0,2022-08-01,67.02,0,3.96,0
363.0,2022-09-01,70.42,1,4.01,0
363.0,2022-10-01,68.82,1,4.35,0
363.0,2022-11-01,78.78,0,3.98,0
363.0,2022-12-01,79.73,0,4.1,0
363.0,2023-01-01,72.43,0,4.05,0
363.0,2023-02-01,79.41,1,3.44,0
363.0,2023-03-01,78.27,1,3.95,0
363.0,2023-04-01,76.02,0,3.86,0
363.0,2023-05-01,73.29,0,4.2,0
363.0,2023-06-01,73.13,0,4.11,0
364.0,2022-01-01,70.86,0,4.05,0
364.0,2022-02-01,80.63,0,4.02,0
364.0,2022-03-01,72.55,0,3.85,0
364.0,2022-04-01,79.96,0,3.08,0
364.0,2022-05-01,77.47,0,3.84,0
364.0,2022-06-01,67.14,0,2.97,0
364.0,2022-07-01,66.47,1,3.43,0
364.0,2022-08-01,63.37,1,3.07,0
364.0,2022-09-01,55.84,2,3.65,0
364.0,2022-10-01,58.88,0,2.94,0
364.0,2022-11-01,53.58,0,3.65,0
364.0,2022-12-01,53.99,0,4.13,0
364.0,2023-01-01,47.71,0,3.66,0
364.0,2023-02-01,50.87,0,3.83,0
364.0,2023-03-01,41.56,0,3.67,0
364.0,2023-04-01,39.13,0,3.37,0
364.0,2023-05-01,34.06,0,3.43,0
364.0,2023-06-01,35.23,0,3.84,0
365.0,2022-01-01,56.88,0,3.54,1
365.0,2022-02-01,51.17,0,3.65,1
365.0,2022-03-01,44.57,1,3.05,1
365.0,2022-04-01,30.18,0,3.09,1
365.0,2022-05-01,33.89,0,2.78,1
365.0,2022-06-01,27.71,0,3.71,1
365.0,2022-07-01,39.4,1,3.48,1
365.0,2022-08-01,45.16,1,3.29,1
365.0,2022-09-01,59.78,0,2.78,1
365.0,2022-10-01,55.65,0,2.83,1
365.0,2022-11-01,40.39,0,3.26,1
365.0,2022-12-01,34.72,1,3.19,1
365.0,2023-01-01,26.65,1,3.26,1
365.0,2023-02-01,14.02,0,3.29,1
365.0,2023-03-01,15.77,0,2.51,1
365.0,2023-04-01,8.23,0,3.78,1
365.0,2023-05-01,5.0,1,2.58,1
365.0,2023-06-01,5.0,1,3.34,1
366.0,2022-01-01,66.27,0,2.81,0
366.0,2022-02-01,56.2,0,2.72,0
366.0,2022-03-01,51.61,0,2.99,0
366.0,2022-04-01,63.33,1,2.24,0
366.0,2022-05-01,40.11,0,2.42,0
366.0,2022-06-01,27.54,0,2.88,0
366.0,2022-07-01,22.75,0,3.1,0
366.0,2022-08-01,23.61,2,2.25,0
366.0,2022-09-01,27.53,0,2.78,0
366.0,2022-10-01,32.27,0,3.07,0
366.0,2022-11-01,24.06,0,2.97,0
366.0,2022-12-01,20.47,0,2.84,0
366.0,2023-01-01,21.71,0,2.76,0
366.0,2023-02-01,20.72,0,3.04,0
366.0,2023-03-01,13.41,0,3.09,0
366.0,2023-04-01,17.36,0,2.84,0
366.0,2023-05-01,22.2,0,2.94,0
366.0,2023-06-01,14.49,0,2.48,0
367.0,2022-01-01,49.88,0,4.37,0
367.0,2022-02-01,65.75,0,4.14,0
367.0,2022-03-01,59.99,0,4.87,0
367.0,2022-04-01,49.68,0,3.88,0
367.0,2022-05-01,69.26,0,4.46,0
367.0,2022-06-01,63.06,1,4.55,0
367.0,2022-07-01,32.66,0,4.58,0
367.0,2022-08-01,38.0,0,4.12,0
367.0,2022-09-01,44.05,0,4.19,0
367.0,2022-10-01,66.9,0,4.25,0
367.0,2022-11-01,70.67,0,4.58,0
367.0,2022-12-01,84.46,0,4.27,0
367.0,2023-01-01,85.57,0,4.34,0
367.0,2023-02-01,62.57,0,4.69,0
367.0,2023-03-01,57.75,1,4.51,0
367.0,2023-04-01,58.03,0,4.53,0
367.0,2023-05-01,71.43,0,3.99,0
367.0,2023-06-01,69.6,0,4.62,0
368.0,2022-01-01,55.95,0,2.76,0
368.0,2022-02-01,64.08,0,3.04,0
368.0,2022-03-01,62.96,0,3.21,0
368.0,2022-04-01,69.67,0,2.84,0
368.0,2022-05-01,63.37,0,2.72,0
368.0,2022-06-01,56.49,0,2.59,0
368.0,2022-07-01,73.02,0,2.73,0
368.0,2022-08-01,72.82,0,2.8,0
368.0,2022-09-01,68.65,0,2.95,0
368.0,2022-10-01,68.47,0,2.38,0
368.0,2022-11-01,67.33,0,2.67,0
368.0,2022-12-01,59.81,0,3.05,0
368.0,2023-01-01,60.98,0,3.37,0
368.0,2023-02-01,66.93,0,2.53,0
368.0,2023-03-01,67.84,0,3.12,0
368.0,2023-04-01,68.29,0,3.07,0
368.0,2023-05-01,61.8,1,2.34,0
368.0,2023-06-01,61.92,0,3.02,0
369.0,2022-01-01,48.27,0,2.54,0
369.0,2022-02-01,39.99,1,3.21,0
369.0,2022-03-01,41.55,1,2.65,0
369.0,2022-04-01,42.76,0,2.73,0
369.0,2022-05-01,44.18,0,3.46,0
369.0,2022-06-01,43.72,0,2.24,0
369.0,2022-07-01,38.6,0,2.93,0
369.0,2022-08-01,40.74,1,2.96,0
369.0,2022-09-01,35.33,0,3.04,0
369.0,2022-10-01,39.77,0,2.7,0
369.0,2022-11-01,42.61,0,3.27,0
369.0,2022-12-01,45.06,0,2.77,0
369.0,2023-01-01,38.46,0,2.38,0
369.0,2023-02-01,51.32,0,3.27,0
369.0,2023-03-01,54.31,0,2.87,0
369.0,2023-04-01,54.01,0,2.73,0
369.0,2023-05-01,55.35,1,3.11,0
369.0,2023-06-01,49.9,0,3.0,0
370.0,2022-01-01,70.01,1,3.05,0
370.0,2022-02-01,74.41,0,2.63,0
370.0,2022-03-01,88.71,0,3.02,0
370.0,2022-04-01,86.21,0,2.97,0
370.0,2022-05-01,89.26,0,3.17,0
370.0,2022-06-01,90.82,0,2.65,0
370.0,2022-07-01,87.42,1,2.54,0
370.0,2022-08-01,102.03,1,2.65,0
370.0,2022-09-01,88.77,0,2.48,0
370.0,2022-10-01,93.97,0,2.88,0
370.0,2022-11-01,103.85,1,2.83,0
370.0,2022-12-01,99.02,1,2.46,0
370.0,2023-01-01,97.84,0,3.06,0
370.0,2023-02-01,120.39,0,2.78,0
370.0,2023-03-01,126.52,0,3.23,0
370.0,2023-04-01,135.79,0,2.99,0
370.0,2023-05-01,139.7,0,2.95,0
370.0,2023-06-01,131.18,1,3.43,0
371.0,2022-01-01,58.33,0,4.2,0
371.0,2022-02-01,49.42,1,3.78,0
371.0,2022-03-01,43.15,1,4.09,0
371.0,2022-04-01,16.72,0,3.99,0
371.0,2022-05-01,32.46,0,3.88,0
371.0,2022-06-01,49.39,0,4.24,0
371.0,2022-07-01,43.6,0,4.51,0
371.0,2022-08-01,40.11,0,4.52,0
371.0,2022-09-01,42.05,2,4.15,0
371.0,2022-10-01,44.52,0,4.67,0
371.0,2022-11-01,50.05,0,4.07,0
371.0,2022-12-01,43.79,0,4.06,0
371.0,2023-01-01,59.47,0,4.6,0
371.0,2023-02-01,57.32,0,4.55,0
371.0,2023-03-01,55.96,0,3.83,0
371.0,2023-04-01,45.91,0,3.83,0
371.0,2023-05-01,54.77,0,4.03,0
371.0,2023-06-01,50.48,0,4.38,0
372.0,2022-01-01,86.73,1,4.06,0
372.0,2022-02-01,76.72,0,3.56,0
372.0,2022-03-01,80.94,0,3.77,0
372.0,2022-04-01,82.06,0,4.06,0
372.0,2022-05-01,73.07,1,3.54,0
372.0,2022-06-01,75.85,0,4.22,0
372.0,2022-07-01,58.63,0,4.2,0
372.0,2022-08-01,55.54,2,3.35,0
372.0,2022-09-01,52.68,0,4.09,0
372.0,2022-10-01,49.71,1,3.67,0
372.0,2022-11-01,46.84,0,3.94,0
372.0,2022-12-01,48.72,0,3.52,0
372.0,2023-01-01,50.05,1,3.6,0
372.0,2023-02-01,50.2,0,3.13,0
372.0,2023-03-01,51.74,1,4.14,0
372.0,2023-04-01,50.62,1,3.5,0
372.0,2023-05-01,56.43,0,3.44,0
372.0,2023-06-01,56.22,0,4.03,0
373.0,2022-01-01,80.5,0,4.27,0
373.0,2022-02-01,79.44,0,3.85,0
373.0,2022-03-01,81.21,0,3.99,0
373.0,2022-04-01,85.54,0,4.5,0
373.0,2022-05-01,74.74,0,4.36,0
373.0,2022-06-01,76.9,0,4.54,0
373.0,2022-07-01,80.68,1,3.37,0
373.0,2022-08-01,84.19,0,4.31,0
373.0,2022-09-01,84.26,0,4.47,0
373.0,2022-10-01,84.71,0,3.68,0
373.0,2022-11-01,89.09,0,4.5,0
373.0,2022-12-01,91.67,0,3.81,0
373.0,2023-01-01,90.69,0,3.87,0
373.0,2023-02-01,94.91,0,3.54,0
373.0,2023-03-01,89.48,0,4.59,0
373.0,2023-04-01,94.23,0,3.7,0
373.0,2023-05-01,85.91,0,4.47,0
373.0,2023-06-01,84.8,0,4.21,0
374.0,2022-01-01,97.49,0,2.92,0
374.0,2022-02-01,102.32,0,2.5,0
374.0,2022-03-01,104.72,0,2.54,0
374.0,2022-04-01,102.89,0,2.45,0
374.0,2022-05-01,108.23,1,3.07,0
374.0,2022-06-01,107.4,1,2.72,0
374.0,2022-07-01,112.87,0,3.12,0
374.0,2022-08-01,118.87,0,3.25,0
374.0,2022-09-01,121.84,0,3.4,0
374.0,2022-10-01,114.25,0,2.67,0
374.0,2022-11-01,121.84,1,2.78,0
374.0,2022-12-01,121.23,0,2.46,0
374.0,2023-01-01,120.93,1,2.94,0
374.0,2023-02-01,114.97,0,3.09,0
374.0,2023-03-01,115.52,0,3.18,0
374.0,2023-04-01,118.88,0,2.34,0
374.0,2023-05-01,121.66,0,2.78,0
374.0,2023-06-01,123.6,0,3.06,0
375.0,2022-01-01,45.39,0,4.09,0
375.0,2022-02-01,36.72,0,2.91,0
375.0,2022-03-01,21.97,0,3.73,0
375.0,2022-04-01,34.03,0,4.06,0
375.0,2022-05-01,65.54,0,3.97,0
375.0,2022-06-01,58.35,0,3.84,0
375.0,2022-07-01,77.41,0,3.51,0
375.0,2022-08-01,83.23,0,3.3,0
375.0,2022-09-01,79.31,0,3.55,0
375.0,2022-10-01,82.22,0,3.89,0
375.0,2022-11-01,88.26,0,3.68,0
375.0,2022-12-01,112.43,1,3.29,0
375.0,2023-01-01,120.15,0,3.36,0
375.0,2023-02-01,121.93,0,3.96,0
375.0,2023-03-01,121.08,0,3.48,0
375.0,2023-04-01,128.53,1,3.43,0
375.0,2023-05-01,134.29,0,3.72,0
375.0,2023-06-01,138.66,0,3.96,0
376.0,2022-01-01,81.17,0,3.82,0
376.0,2022-02-01,78.58,0,3.83,0
376.0,2022-03-01,100.0,0,3.56,0
376.0,2022-04-01,86.85,0,3.22,0
376.0,2022-05-01,85.84,0,3.88,0
376.0,2022-06-01,89.43,0,4.03,0
376.0,2022-07-01,84.67,1,3.6,0
376.0,2022-08-01,93.61,1,3.76,0
376.0,2022-09-01,97.81,0,3.42,0
376.0,2022-10-01,115.81,0,3.8,0
376.0,2022-11-01,138.96,0,3.77,0
376.0,2022-12-01,149.31,0,2.98,0
376.0,2023-01-01,158.78,1,4.22,0
376.0,2023-02-01,163.15,0,3.66,0
376.0,2023-03-01,156.51,0,3.98,0
376.0,2023-04-01,151.94,0,3.61,0
376.0,2023-05-01,163.15,1,3.84,0
376.0,2023-06-01,166.06,0,4.03,0
377.0,2022-01-01,71.23,0,4.35,0
377.0,2022-02-01,69.47,0,4.51,0
377.0,2022-03-01,67.03,0,4.9,0
377.0,2022-04-01,67.9,1,3.81,0
