customer_id,age,income,tenure_years,monthly_usage,education_level,customer_segment,region,annual_customer_value,future_discount_applied
3867,24,35349.65963540707,7.772115269201487,69.67005551916671,High School,segment_74,East,4223.698759675,116.92454263923122
3868,51,32004.6494646438,3.7559457745167775,74.67142179720078,Bachelor,segment_76,North,6521.765409638812,91.75467882489475
3869,74,129128.24934160417,9.856657849757983,84.27127623733548,Bachelor,segment_28,North,10405.410789221825,202.87642330671923
3870,18,105049.46113734906,0.9963030527343651,126.42111847101702,Bachelor,segment_22,North,8241.938939011054,150.19423075495396
3871,24,,,112.20825786999839,High School,segment_12,West,7041.91284644703,157.01052758054067
3872,27,37309.57236151306,5.456878460447311,48.076854767176044,Master,segment_26,West,8305.120848830487,122.10591384925596
3873,52,,5.5000165718970955,68.12678010727487,Bachelor,segment_81,North,9941.357249748822,139.50944965763145
3874,21,84292.54071606896,5.431897218772196,155.284648574006,Bachelor,segment_7,North,9354.806869501117,202.4066171316028
3875,53,42196.28773643842,0.5461522869987063,119.30986199594456,Master,segment_6,North,7743.040816607223,197.5492093670436
3876,47,36751.97339464145,2.388629800674087,79.89280762781425,High School,segment_36,North,3366.4776856464555,87.24853225486284
3877,58,68979.6998964544,11.841243717925206,30.772981167211398,High School,segment_23,North,5916.664361425832,38.750017947659444
3878,55,,,36.98589949331756,High School,segment_50,South,3296.663841974245,57.911893983187646
3879,44,48253.15285466645,0.7603302977573869,63.11469125743266,Bachelor,segment_60,South,4874.584602431779,154.33732390534772
3880,73,80402.07832187322,5.842166375863447,98.06332441874679,Bachelor,segment_78,North,8004.559986007596,225.81284554806496
3881,72,22864.534449960644,24.383338058085236,111.3623224287163,High School,segment_55,South,5184.89297716039,95.09682805177137
3882,68,32906.31029456422,8.980049374495472,103.3866824863295,Bachelor,segment_40,North,7428.704231088765,213.34287737297376
3883,44,57626.380443630864,2.7515682332073212,,Master,segment_23,North,8809.372350966492,258.6590003330212
3884,25,42497.90644697387,0.21135794684952422,49.117258378834265,Bachelor,segment_55,East,4837.989538954452,72.38536152154073
3885,64,75457.8927739088,4.585476650526932,192.96729884225562,High School,segment_77,North,5871.720872188346,22.8899269216585
3886,70,48684.00404211747,0.7990317924315022,54.769708602546956,Bachelor,segment_33,North,5613.838324622575,118.46829882629957
3887,54,58665.23200378021,3.542310605089124,127.96485868303576,High School,segment_72,East,4600.001005196635,63.69629948117506
3888,47,36064.44051758479,4.4076453793397645,113.79766481510153,PhD,segment_72,North,11517.564201699364,280.9386435762277
3889,27,25326.264841605265,11.993406949421802,77.35016837837419,Bachelor,segment_30,South,7651.475340986583,113.55193384003967
3890,33,,,86.43324170100175,Master,segment_31,South,8413.833600562604,155.8131248761012
3891,72,32535.4451939889,3.2110621409809808,93.82880742699358,Bachelor,segment_6,North,6546.993929092249,171.07546723925128
3892,26,44478.338807083455,1.2033346240925415,138.29821385542243,Bachelor,segment_37,East,6183.127570902846,162.9673278553322
3893,47,75324.3636726059,1.8137489722744018,141.02905106101167,Bachelor,segment_61,West,7842.416605745616,196.0647087345908
3894,59,142224.81182758298,1.2027408545085638,37.5450205107318,High School,segment_14,North,6066.215364158956,171.18638730136618
3895,58,95291.41381380842,18.236589466275987,190.54498303608017,High School,segment_95,North,8724.55123236566,196.20952541001245
3896,62,112205.06625550258,8.247170068406877,51.44187366854224,High School,segment_73,North,6124.246918745745,110.3448961068707
3897,53,73313.9756064196,3.160177596582641,246.02443073598738,Bachelor,segment_74,West,8797.091982090653,218.08087221777714
3898,38,56835.05930154384,2.6719097703510486,,PhD,segment_40,North,12983.456476273263,314.3120531912835
3899,70,,0.018909688067070912,164.82575686137625,High School,segment_40,South,6600.082992354658,11.959490770052696
3900,59,33827.33598167444,15.617992291518759,159.71527396564773,Bachelor,segment_50,East,8981.565786640911,294.80067793712976
3901,24,26588.84503557713,3.7292212079987155,106.08669642510158,Bachelor,segment_22,West,6611.96809916675,118.54025107224946
3902,68,,,150.6756626153506,High School,segment_97,South,6262.18813999638,27.259808176239872
3903,59,81039.0955212631,0.829928149991091,76.43888964647677,Bachelor,segment_89,South,5954.306602033524,68.07255374979346
3904,22,46608.11689300544,13.094764560854104,101.33955086528799,Master,segment_58,West,10383.971537126103,169.84417392660254
3905,27,45227.67278267663,36.03926015846609,109.87922240316652,PhD,segment_8,North,15477.012821042317,360.03510253607135
3906,50,,1.064792337714012,106.34538623920957,Master,segment_34,North,9471.720497964177,303.4041833171433
3907,50,31885.609801679413,2.0396814421460427,123.31584405933627,Bachelor,segment_40,North,6355.084644323621,122.51840952318273
3908,47,73157.55778675192,1.7218721056943476,168.00406602558917,Master,segment_66,East,10227.269560553745,220.6737787013688
3909,37,,11.393363299183301,88.79980064315467,High School,segment_5,North,5905.097607432231,163.30952900580778
3910,65,94378.8654527816,8.692781690909442,115.88978581760345,Bachelor,segment_31,South,9882.678929871265,189.33519279883274
3911,72,,,139.60779454858465,Bachelor,segment_65,East,9845.095105841827,219.98673046872676
3912,42,43145.13148291818,0.8247809553065125,318.97741879970914,Bachelor,segment_42,West,6714.519877995897,31.140118317280255
3913,43,35396.27467676619,3.491077452292962,43.99379873980607,Master,segment_86,North,9038.096284082532,258.95040174683817
3914,29,13273.444421329557,7.4263815913480755,78.16664814224443,Bachelor,segment_87,North,6689.270646342424,153.666558061186
3915,58,69561.84334865269,13.62016909341765,91.95848586149218,Bachelor,segment_44,North,9395.496186089822,257.5072619930444
3916,73,,,99.55245224242526,High School,segment_28,East,4231.5761803418545,133.00158433343051
3917,44,,,125.71498197455442,High School,segment_82,West,4403.514604785754,125.022500666373
3918,38,48596.58050253679,8.831094291164973,21.41884030524946,High School,segment_37,East,4371.774556974425,56.78992072306305
3919,30,,0.9589390227816605,170.517436334224,High School,segment_87,East,3313.5974838043458,106.50638484912336
3920,58,20422.372614636344,0.07665026094381835,158.10990041836095,Bachelor,segment_5,North,4466.159302563651,50.405555107064586
3921,52,25759.724150106795,0.25766673511358706,86.59365426428141,High School,segment_43,North,1914.7532406421315,8.66979436031265
3922,58,47427.30234281247,6.64867938055421,62.66721398647212,Master,segment_20,South,10302.20351377634,204.1818506990193
3923,53,60159.907145943755,8.12883640683958,39.024963594460914,Bachelor,segment_26,West,7270.890377077396,117.68807808525335
3924,25,59206.31158265847,4.401697142024737,33.48966671125689,Master,segment_20,North,8614.70200496475,198.1076431359889
3925,60,73287.97941268899,1.0851729992518973,78.32893959017987,High School,segment_5,South,3707.182099390714,88.7397940364643
3926,42,26178.232156970655,6.64187970474705,116.28862214026107,High School,segment_28,East,4363.857364396205,43.08245481203656
3927,56,10905.314441155966,9.496026041738768,35.245435422728704,Bachelor,segment_14,North,5930.396715480734,96.95743659036708
3928,29,,,58.96745642773836,Bachelor,segment_20,West,7379.11929550157,116.69191354996116
3929,71,65656.77391841865,4.256522002021421,58.21335179762295,Bachelor,segment_25,South,6926.765426474786,180.0480891305786
3930,48,,,79.03119433600956,Master,segment_96,South,6833.84648815003,80.53796932506606
3931,33,290430.1742566338,1.6198289998711903,188.15504246771755,High School,segment_45,South,11374.882468323276,229.18913648284664
3932,54,72155.04387254226,4.881376231631308,63.80848438536957,High School,segment_86,North,4561.263480520839,66.77585789128577
3933,73,,,119.45046072763242,Bachelor,segment_48,North,6831.0310870144385,159.0709184778698
3934,62,20559.935571948336,0.3106533103878711,78.35461069433626,Master,segment_26,West,6896.605378168887,132.3256089163925
3935,64,,,72.13912168773214,Master,segment_93,South,9296.675286662772,161.96030484489285
3936,65,55101.47813841566,3.1010529365621906,21.07809311216456,Bachelor,segment_69,West,6616.5187060145,129.95535438579824
3937,30,29239.69741621294,2.177528548603174,193.7899679398798,High School,segment_91,North,4196.336978826125,19.01043403905399
3938,74,38898.46852556648,15.530338500078223,49.11392235583125,Bachelor,segment_86,West,8168.688194466126,115.22419933061204
3939,56,60003.07352469346,0.8355603587114733,106.18955339922472,PhD,segment_1,East,10334.358478678087,161.43282106458037
3940,48,,0.930067313579337,303.0808277564006,High School,segment_97,West,16186.229707057866,366.4759330780629
3941,32,10807.778713151953,4.494303674004645,124.42824736617851,Master,segment_48,East,7945.918125651972,173.6654593771374
3942,36,85972.65851008608,1.036916883218888,195.01015743672673,High School,segment_14,North,4992.919534539365,83.34909080700919
3943,40,,,44.66601907714471,High School,segment_46,North,2582.5746555329565,-37.13649279291073
3944,57,60234.77028563152,0.8687209453976742,196.8178722204701,Bachelor,segment_95,South,7295.227736408414,164.08865480252186
3945,27,85715.4205175348,11.118878092666046,210.04732314200953,High School,segment_58,North,7969.57705710144,78.52429447029415
3946,40,15650.55210375348,3.443734172847929,,Bachelor,segment_81,North,7019.4278483602375,156.18811038902135
3947,73,,,288.6572194343277,Master,segment_72,North,9613.610370047707,159.30380793800254
3948,52,86635.27572949807,1.741028516752507,33.267293924854485,Bachelor,segment_66,West,6575.2735694960775,178.55256347043849
3949,22,29628.833734007974,0.551368213562086,48.68739761820212,Bachelor,segment_70,West,4090.0873704096316,19.737719208947873
3950,62,48152.29454926555,5.7866259232457935,113.65986044794589,High School,segment_83,North,5116.7902297642595,259.8939693607948
3951,57,170075.50126651596,6.191647279485304,108.35152194545536,Master,segment_17,South,14003.508017033999,277.87444463076287
3952,59,11574.540340478321,23.338200833108257,65.37188485586819,Bachelor,segment_70,West,7920.751229428834,178.92705024992497
3953,22,53641.35401193106,20.573932611974314,40.114467338280626,Bachelor,segment_10,North,8116.042934015004,182.65288861570104
3954,40,41002.04773362952,7.199141084459211,74.76495591514053,Bachelor,segment_6,West,7538.10940235161,195.7065773839768
3955,62,27345.54230013944,10.978833229609052,31.711909298840055,Bachelor,segment_91,East,7209.217181775438,147.15513386676756
3956,57,90741.08808669238,3.803179448417362,50.081037567416054,Master,segment_17,West,9505.427776610755,179.53726182404858
3957,69,13981.723169571802,0.15041759407601824,49.26137033305987,Master,segment_38,South,6579.786950103148,101.78172641282215
3958,32,215975.6858307798,0.7803431009972742,93.26319777054351,High School,segment_57,South,8313.33337770181,46.65378598013061
3959,70,138585.72903259346,1.4276221461382488,32.459987046103365,High School,segment_67,West,6029.565534907168,64.76355525778087
3960,31,31578.246516566225,0.3638482375665769,82.01753468238434,Bachelor,segment_33,West,4699.590753897788,49.66861803746121
3961,50,,,16.287158974796206,High School,segment_19,South,3397.9333643995387,95.92509026312203
3962,56,,1.6534481922438173,15.283688745373674,Bachelor,segment_11,North,5570.3045907853675,68.7892942921753
3963,20,19314.68639648822,0.10792550840946136,40.8363853125708,High School,segment_65,South,1080.6422734972155,45.04492346452493
3964,41,39640.30700818726,3.1005543551478247,93.38507930460918,PhD,segment_26,East,12242.564331249429,264.67912016886714
3965,65,66456.3609290493,4.799606179151791,82.11728021345846,High School,segment_89,East,4759.6224840760215,8.35205264720085
3966,26,37256.13440747676,6.231493948463281,201.63170468771676,High School,segment_98,South,5105.074742111077,253.0019080376442
3967,66,47958.238259030324,3.769763118881184,194.87877226417194,High School,segment_36,North,5359.904200214301,48.390638226414325
3968,72,61623.21746976685,7.826980125094968,14.242679404579512,Master,segment_42,East,9097.390540062106,212.11791606945954
3969,46,,,89.02532919791645,Bachelor,segment_73,North,4963.564104098181,100.00628691607221
3970,18,102463.12308016606,4.974818732165686,,Bachelor,segment_88,North,7638.432403966908,161.60982582924817
3971,61,58597.94555067645,7.796245644505016,60.30211757004051,Bachelor,segment_84,North,8084.355485221079,118.60794909230425
3972,50,30846.638442796168,8.764603466617634,49.94171673349629,Bachelor,segment_76,South,7215.311265408543,216.14657802378233
3973,48,90033.15492460714,2.239989962772948,11.893743693163916,High School,segment_90,North,4627.113893187357,13.791401341207234
3974,21,11169.015402008747,0.30870325268628934,217.10848107390447,High School,segment_95,North,2275.0303523226567,72.70655168846608
3975,66,43783.16587637656,20.936686665525528,171.73953433321776,Bachelor,segment_27,East,8448.489442268465,78.3898852145593
3976,73,,8.688826919914451,166.15772283106742,Master,segment_47,East,14969.37928991009,292.6542134534239
3977,54,101433.11523129663,25.93786341981137,89.25932386647395,Bachelor,segment_82,West,10720.050876437452,167.76527786770166
3978,61,,2.458655340255467,196.47703489406155,Master,segment_60,West,10144.967154928729,229.55407245177582
3979,35,24252.307794155684,4.491234722485192,139.92639068941335,Bachelor,segment_41,West,6390.74750481842,122.17310936845041
3980,50,28500.116888772664,0.8632238622378758,14.152355507357516,PhD,segment_43,South,8754.174841597775,213.01218758439182
3981,54,,19.40829303693626,249.78654125874075,Bachelor,segment_59,South,10698.965672844546,191.93855441944817
3982,64,21128.163920628867,3.8085976924131026,85.32924910666364,High School,segment_73,South,3200.9704995519464,72.55724215274086
3983,53,37186.36280541527,0.41197627820967453,38.275481534215395,Bachelor,segment_69,North,4119.011747880326,63.720380675947105
3984,22,50682.345876181054,17.31211376184914,112.3589762516339,High School,segment_33,West,5612.630862840589,185.27622390922664
3985,39,,3.503659927881283,64.9147826865112,Bachelor,segment_46,North,6844.096658333252,127.59991328129652
3986,58,,,149.36267958808972,PhD,segment_36,West,11224.482573669344,154.1632918983512
3987,54,34232.53673869438,14.395892497053474,73.44258567258561,Bachelor,segment_64,South,7765.074747864147,128.91793938851234
3988,73,17132.201479342104,2.0479523989439796,96.77315289714058,Master,segment_65,North,7625.455259972427,247.9837446009974
3989,33,22803.815357859345,11.827678888433958,1223.0986134717364,Bachelor,segment_38,North,37414.440380171814,751.9598595874646
3990,36,10896.729272961758,4.59682013783017,63.97210962245553,Master,segment_86,North,8695.85715539979,205.93266331807078
3991,39,29522.625538461998,0.7903659436702761,232.04631390008245,Bachelor,segment_87,East,5643.921511552748,58.20243047209325
3992,70,63810.74088387074,2.2533090573003287,111.64989251818623,Bachelor,segment_80,North,6723.38116668858,129.5979939550686
3993,25,,,35.60374327635987,Bachelor,segment_69,East,6840.444366678742,146.76886226256897
3994,27,35760.84636451809,0.14483919614831564,37.41475110586268,Master,segment_70,North,6534.5655641449775,178.04974708803417
3995,71,50518.97023695806,3.0414513464806854,67.91488681527235,Bachelor,segment_54,West,5923.131930374002,176.9289740148953
3996,43,18978.53382112859,5.247059817286239,97.44902430525407,Bachelor,segment_63,East,5745.068598697029,125.94873536866655
3997,28,127672.80899782179,10.384074281174298,256.5108122589994,High School,segment_42,East,9680.436339467851,107.08981916456646
3998,34,,9.134293814187957,37.64354138457615,Master,segment_92,North,12244.748910912827,206.46697736551994
3999,50,33142.34294807637,0.39033220440436445,30.451993582314067,High School,segment_31,East,1796.8327271657633,46.61873569523058
4000,64,189188.81333002157,1.1720263679715397,53.931810864640035,High School,segment_87,West,7038.291691675592,181.47297617173163
4001,51,25232.756416792516,24.988802818148326,60.77395154205305,High School,segment_36,North,4894.813927190981,12.759200746312999
4002,32,,,43.17264464938229,PhD,segment_61,South,9634.343803785107,93.64579661616419
4003,62,,4.411843922298685,67.8661538778756,High School,segment_14,East,4090.869802768204,-9.198679859224299
4004,56,47694.347284414405,24.08915667844485,177.47417223149884,PhD,segment_72,West,13506.635588363884,312.06133122346915
4005,18,,,222.20178493271357,PhD,segment_5,South,11429.65341576524,287.21185188826433
4006,57,46135.10090603935,3.668874583451028,99.04543119535688,Master,segment_51,North,9928.052599419758,126.20610848063265
4007,20,73774.00206635926,17.50857998912286,128.41530765876,High School,segment_80,East,6742.528258913748,64.99342332748094
4008,66,27056.150977573783,8.940898193100693,133.93912621421845,Bachelor,segment_62,South,7853.017204370644,218.85474589214925
4009,48,97785.05291971803,7.827084243720652,139.70836550327564,High School,segment_42,East,7330.740478835539,128.5081109945989
4010,34,30433.002729427404,11.58611056243626,,Bachelor,segment_79,South,9061.418019519473,261.75208587813404
4011,29,81153.94424383467,2.869931072423636,46.74858476875585,Bachelor,segment_38,West,6585.522569748588,132.89189778939038
4012,58,36521.887757198776,3.629462926867638,225.40934233567614,Bachelor,segment_29,East,7961.754367031921,161.18351413989728
4013,53,27867.629363745193,7.45671574957078,626.6238614728593,High School,segment_32,South,14398.37360455737,350.57059526333785
4014,58,59070.550560989424,8.549669626460492,72.58388034057913,High School,segment_93,East,5566.636321457505,69.04356054842778
4015,34,39118.518727919705,8.812780274797426,78.2340584407219,Bachelor,segment_38,North,7743.758289739465,195.98182256307499
4016,20,,16.55444083854362,168.78698017900123,High School,segment_13,South,5689.906577778007,50.70123425683332
4017,69,32482.950918833692,3.1981196869348665,241.69945781948022,Bachelor,segment_42,North,15452.83497987084,275.2374987848936
4018,28,,,,PhD,segment_94,North,11640.875961434658,312.54412714657747
4019,28,50981.65529723497,23.521393809222552,76.70575249392557,High School,segment_75,South,5683.542407163326,156.94566115296786
4020,34,,,68.45001484188928,Bachelor,segment_61,North,7638.813106425432,234.54969124858314
4021,72,31700.635812144443,4.42662786344184,292.06468056778556,Master,segment_39,West,10317.300556208167,158.01972532520185
4022,66,54456.74500519321,1.37609232723894,141.04836556568577,Bachelor,segment_53,East,6930.707337208525,142.86760099388752
4023,22,80409.52812741179,2.26569498973521,126.56958962335412,Master,segment_64,North,9352.7992215465,144.52520186460356
4024,74,85505.81117772663,8.056928261045126,132.43223479683837,High School,segment_15,South,6895.481437717573,122.45433445510241
4025,54,,,42.413963902224,Master,segment_49,South,8529.758631590512,190.341222766023
4026,41,23527.404625285144,36.22544242726713,131.37663886656614,Bachelor,segment_66,North,9456.993830896465,177.3146764585161
4027,70,28185.451020855777,0.19335363600545374,225.5666814009296,Master,segment_42,North,8648.587503687626,170.51890608670317
4028,67,29450.03655489027,0.22843892195210658,31.45118762160791,Bachelor,segment_73,North,4076.133195980014,-5.308279130902406
4029,42,31258.410634678257,3.812709772690745,153.46680911822517,High School,segment_19,West,4051.028255526867,-0.24607587307390588
4030,21,47989.395241922626,12.364375100601489,100.49986225412275,High School,segment_4,North,5890.436316778751,94.6123198092836
4031,70,48944.89908275287,20.487630175371443,149.97542782018226,High School,segment_24,North,6031.568490700902,184.92782877225812
4032,67,,,116.80093853119864,Bachelor,segment_1,East,5885.153032177973,36.70480325551621
4033,34,28714.855669333065,2.868673700772858,127.9990614491536,High School,segment_20,North,3859.715278769716,121.9471802496936
4034,71,164844.1760267654,0.4771034447578429,,Master,segment_65,North,11056.10258573723,233.232805877885
4035,59,,,40.19167330474716,Bachelor,segment_62,North,13988.577515667377,256.36195394931747
4036,61,29008.467714411683,0.9337135990833375,,High School,segment_6,North,2637.8360531379544,25.512875029843006
4037,18,64624.65159861124,6.1423692170943385,105.10943342174329,High School,segment_10,South,5395.863411467983,155.42276075480467
4038,25,47897.37341560733,0.6215191253538376,43.89405623599336,Bachelor,segment_71,East,5354.908303354852,169.64354840126694
4039,43,,,34.92456717686286,Bachelor,segment_56,South,6807.504387802356,114.82541087638991
4040,74,111644.91250959612,11.576603963776527,106.43416532509386,High School,segment_29,North,6876.871220400914,117.65473182687302
4041,66,79772.31482704723,4.947189207596175,164.56266584497968,Master,segment_69,West,11934.282898183548,250.85867361311406
4042,46,7567.92669315252,2.8909340903122467,110.43759531831256,PhD,segment_75,North,10240.92619855845,167.15127818637097
4043,40,48052.636187889155,1.1094450241533635,110.4590124644618,Master,segment_17,North,9043.135775524825,202.5936804137063
4044,59,29037.950603720343,1.7264812523085973,89.79695702793876,Bachelor,segment_21,North,5028.453216817349,100.0125408682761
4045,61,112531.67497783201,7.113436021136824,214.26989663858464,High School,segment_72,South,8362.658409458765,192.68008160383496
4046,20,18674.132878542776,0.6192507539192025,145.77413916290683,Bachelor,segment_77,North,4804.725053254066,58.528138151379274
4047,39,28003.87039763585,4.32539494016764,102.16413009045554,Master,segment_82,East,9530.908968836668,208.53926979149065
4048,62,22191.69137215984,0.20474933794511577,151.67481717753023,High School,segment_67,South,2207.880237868419,74.95138251947137
4049,48,19043.989845952445,2.0087702868556807,131.5801403661574,Master,segment_43,North,7945.808742409533,221.69036564400702
4050,72,64185.43908572372,4.899835429871257,94.32221550309546,Bachelor,segment_39,North,7675.464620523166,182.5342053130625
4051,33,126814.4079813274,10.744474979351711,195.72000760057918,Bachelor,segment_95,East,11908.953688924174,230.99928512316228
4052,52,25597.25156442484,0.03845481379125314,,High School,segment_35,East,2431.864204776803,23.59067491680229
4053,22,32857.36690623964,2.7271067356811574,17.277027428700652,Master,segment_64,North,7702.786312159279,233.17067129484388
4054,49,33225.113771978315,1.6027450875701765,40.198220128721324,High School,segment_26,North,2712.6744166877525,14.503821168045441
4055,58,,,112.52631984993127,Bachelor,segment_90,North,5174.646259350852,132.1041338403937
4056,63,,15.139126151376797,28.033289009687927,Master,segment_74,West,9220.095908635787,187.45924663379498
4057,22,16852.93142844316,10.51088785634455,32.65486486737673,Bachelor,segment_48,North,6818.697809183126,148.59924679228672
4058,43,20444.060249614613,2.7818222730474966,141.66914368122372,Bachelor,segment_2,West,6427.092247411437,116.68854037051182
4059,68,,0.06902621060957949,,High School,segment_61,North,4902.834722797141,131.10350143050312
4060,73,,,115.63845562305798,Master,segment_40,North,11136.423292723894,200.3041895660874
4061,25,104279.01300648511,6.347903022092924,7.59285533141349,Bachelor,segment_64,North,8890.870346005328,181.77640326352926
4062,19,22837.259775014976,0.24330623999568526,140.0167991353068,High School,segment_70,South,2273.210529662161,-3.62319621916032
4063,27,148416.4235830041,15.720957802250089,69.32768543635424,Bachelor,segment_72,North,10886.99481633048,186.6962560482158
4064,53,76096.45231749535,1.4242017070791444,16.345312889065905,High School,segment_57,West,3823.8226135430905,202.83545295610702
4065,25,51419.314036772485,8.615143313700372,69.79376440331785,High School,segment_26,South,5298.49184149867,3.814954455715494
4066,65,40744.77762342157,5.932283453112377,236.18783546062858,High School,segment_17,South,5163.612014391904,36.52528705271148
4067,48,29444.02383704123,0.19909794532585465,126.58307679228541,Bachelor,segment_82,East,5075.297154958811,40.41607242792974
4068,44,41052.40474602519,3.269412418562246,112.7688742391125,Bachelor,segment_9,East,7013.149641870992,57.68845205316492
4069,35,68488.78791234823,3.242670435865412,46.90107124430299,Bachelor,segment_74,South,6663.8263690213425,185.70843485146855
4070,18,48562.368018755464,5.895302503198009,86.92911505962142,Bachelor,segment_55,South,7666.235972905502,134.36531714896995
4071,72,38702.109022695695,2.200078625702454,31.93510320949357,High School,segment_90,North,3093.5276894311532,81.81676116086051
4072,23,43458.67398324068,1.371366292816807,23.07709200418873,High School,segment_71,North,2777.192893602075,32.783564280705434
4073,18,11173.655463348015,3.096237648949369,109.67939467621129,Bachelor,segment_10,West,5945.206286612985,148.93440230873637
4074,50,121962.13956357309,8.433841910216284,149.3178771430716,High School,segment_100,East,7923.213515491652,100.43768442062354
4075,33,,7.16418212462678,55.97586008910263,Bachelor,segment_73,East,5426.961102450006,83.0672348663073
4076,65,76237.62555770557,19.596267076201364,104.2387436686077,Master,segment_46,North,11751.039705133535,179.6024096635556
4077,56,,,50.49984619212591,High School,segment_12,South,3586.7816747198285,61.21839879275437
4078,63,27988.60655165789,3.2728880259132884,94.1919651827992,High School,segment_86,West,3169.1086863669802,-43.27799240269643
4079,32,,,79.45262012730196,Bachelor,segment_100,North,7909.066971559009,156.21688218291152
4080,45,101380.45974647743,4.084973225853824,36.01656524051543,High School,segment_6,North,5809.19279278299,107.42327129650144
4081,32,,,504.94661023900136,High School,segment_89,West,8432.19455390264,104.22081783840181
4082,62,,4.140494845502427,61.845634375404835,High School,segment_64,South,3873.5218648908,83.16895180363947
4083,67,33971.11422308744,5.185161807129083,123.57096884398092,Bachelor,segment_91,North,7363.765860340295,127.97963928613987
4084,62,76741.97817165326,6.4472780026250724,113.32562647094831,Bachelor,segment_74,North,8118.461290137392,162.2395892533565
4085,59,,,136.87151077835603,Bachelor,segment_5,East,8799.61224297844,119.36697866980342
4086,52,,,47.413998099141864,Bachelor,segment_30,East,5932.896892315551,92.17515418667821
4087,50,,3.7143791694233443,80.56871384005505,High School,segment_70,North,3384.5160909484357,-10.125757981175994
4088,37,55416.46467377945,6.2882966319989615,57.60679246057236,Master,segment_37,South,10457.571283246813,190.83786876135912
4089,62,53850.04454773007,5.940756623104427,109.49749908347142,Master,segment_47,East,10798.00544759325,213.3452735625268
4090,34,12574.392130695069,6.387701102869849,92.62490291621984,High School,segment_62,East,3517.925663066266,12.647800123235008
4091,74,163716.69709599565,2.719084767051038,66.17055841052064,High School,segment_41,West,7017.091549293674,166.27517229215456
4092,51,74876.63322106334,10.089748271042795,105.8581238097071,High School,segment_16,South,5980.1011853757755,97.36979972363
4093,20,46384.66235622646,2.643592212029267,92.40028736520759,High School,segment_73,North,4050.505167222959,53.66569165512749
4094,26,34493.89735779638,2.3393094959200567,96.24067062654424,PhD,segment_2,West,11289.161123076847,193.70687002968722
4095,46,37932.332600895854,7.944076111414629,73.00481173018669,Bachelor,segment_94,West,6508.645446512043,255.7718469526198
4096,20,53194.454015665964,4.264026455234021,117.69342828703955,Bachelor,segment_9,West,7733.532471077308,195.14445802912124
4097,22,25158.017831638677,4.65499794921837,64.36903602525996,Bachelor,segment_84,North,5848.753985148542,164.90345945036785
4098,60,85126.12575443435,0.9363737430884828,78.00236260035385,High School,segment_9,West,3772.63079873449,59.80537503938151
4099,48,,0.08725850374864484,136.4457643849078,Bachelor,segment_67,South,6035.143760245805,173.30632670806813
4100,30,47173.463159629966,5.791785414371294,152.75570573602144,Bachelor,segment_9,South,8179.724250546636,148.1948880119211
4101,37,109836.59544285735,13.682519994360877,79.49558670078122,High School,segment_95,North,7870.709366654254,161.91911140499192
4102,19,,3.948068074677871,99.8268315541537,High School,segment_22,South,3330.8867723177473,149.80669501247291
4103,64,,1.9124009582673378,122.74824179663048,Bachelor,segment_77,East,6411.420058771225,74.33184316138608
4104,48,102421.14391196994,2.883369422156664,277.15482319854186,Bachelor,segment_65,North,8946.77440523535,223.39630372787065
4105,19,48332.272641882024,2.5079832878265007,44.07335283655185,High School,segment_79,North,3473.9257600008455,113.70720623047303
4106,21,82475.82770223464,1.9811128593681202,58.43311951542909,Bachelor,segment_48,North,7090.176550677884,331.9181528949836
4107,39,39653.09034592923,7.911081353294969,116.57592140654175,Master,segment_59,North,9747.092347700054,161.23047701624648
4108,37,44470.845605634546,0.1742798977224321,62.98718215275481,High School,segment_73,North,2030.865236096985,-89.20683732450856
4109,37,62126.467359137234,8.62241372571777,39.29773299393947,High School,segment_63,South,4895.017470645597,93.95339905004779
4110,57,62562.60357982863,10.369155038938999,48.04997806306755,Bachelor,segment_16,North,7294.386062267855,110.35736316658918
4111,26,,,172.7974698928515,High School,segment_22,North,7955.572425913814,179.38586233150514
4112,67,31891.048914677587,5.789004432806332,31.938467275032725,PhD,segment_92,North,10460.158301497542,292.2832952516601
4113,18,,0.5796588077803464,84.30599680299599,Bachelor,segment_7,East,4374.555311589603,153.12218423566662
4114,31,,,133.0759935066806,Bachelor,segment_60,North,10029.928115243449,138.46778992017187
4115,22,143266.08614284068,6.537312571490736,59.458909244273656,High School,segment_84,South,7557.766872879763,295.6281212442074
4116,69,27498.533014076125,2.5754857793788455,30.736230222147817,Master,segment_79,North,8359.835159977325,105.75550649875706
4117,62,35078.37316672431,21.621496744434552,46.41075675232546,Bachelor,segment_13,East,8432.938158838915,225.91913765592025
4118,34,27727.063252026244,4.679286092348471,114.01642362963062,High School,segment_31,South,3828.041438011132,54.029231963504344
4119,67,88806.89402771933,6.143647130398625,152.52745989133527,High School,segment_26,South,5931.642042690482,69.80561668627055
4120,70,,,43.027344513895784,High School,segment_29,North,3417.041678187875,11.271723825983429
4121,41,16634.257834121276,5.874551497762001,157.99733974924126,Bachelor,segment_1,North,6576.410870962617,157.346928665691
4122,25,9165.51138581103,0.7374662343829805,33.14822868697298,Bachelor,segment_62,South,3703.072703023943,3.200752233816516
4123,73,115624.1996846969,4.995661827108627,220.53595333198257,High School,segment_30,East,7382.748793357307,92.78079596863367
4124,35,75309.70252833178,3.138047126836627,94.38180709367941,Master,segment_78,South,9718.48328424055,308.502525179735
