customer_id,age,income,tenure_years,avg_monthly_usage,support_tickets_last_year,satisfaction_level,customer_segment,region,churn,future_retention_offer
6322,33,,3.1304143486442464,65.29533880448615,2,,segment_39,West,1,1.1259945683525439
6323,56,,5.621434435690816,29.92933060196704,0,Very High,segment_86,North,0,0.07223798916987821
6324,41,,1.7219545066960489,53.5989795444074,1,,segment_78,North,0,0.11194621330791453
6325,77,26363.23934017732,9.547652292307507,52.47126669785333,0,Low,segment_72,North,0,0.06733085136563641
6326,29,,1.5068947640299524,25.52714407068209,2,,segment_21,North,0,0.008703339707740404
6327,29,18242.25945276842,0.8392905019155004,116.86684825387934,1,Medium,segment_70,South,1,0.9717877778148701
6328,44,53066.111480508654,1.220371218521873,8.929287589903204,2,Very Low,segment_136,South,1,1.0359369062679582
6329,40,,6.523617200143593,195.98966656145748,3,,segment_93,West,0,-0.049313325804486954
6330,55,,12.783852415856689,125.07907782418691,3,,segment_94,East,0,0.09363314314623697
6331,79,,4.649821858885019,72.1388032512548,3,,segment_32,North,0,0.05867898059795671
6332,71,43619.88348192547,7.450107770288157,34.89453094130631,0,Very High,segment_11,North,0,-0.022030404661968997
6333,67,,0.014398351058478722,146.21868161289757,3,,segment_4,North,1,0.89179172254445
6334,26,29259.063443220937,2.9933441625663795,58.3156463271135,4,Low,segment_110,South,1,0.9488898361340466
6335,48,26798.202750080025,3.329065359548906,30.953116710024595,1,Very High,segment_3,East,0,0.08673009952207061
6336,71,37921.21116410639,4.209310455066822,54.09852706911703,4,Low,segment_20,North,1,0.8934623542588331
6337,34,,4.277858534958623,15.443077985750984,1,,segment_14,West,0,0.3091687815240348
6338,61,14044.237818655001,1.0461831677680138,49.41596186112122,4,High,segment_5,East,1,1.0168186808334545
6339,74,,2.6954288895766565,20.899614622591944,4,,segment_138,South,0,0.05380458473154351
6340,51,93004.34317284591,1.9892031591800836,19.327229463908267,2,High,segment_16,North,0,0.07338741129752421
6341,53,,3.9441184746211437,133.89174884453,3,,segment_99,South,0,-0.16547414065167507
6342,71,,0.17166402944661835,174.5578877149399,4,,segment_34,North,1,1.1747047015063572
6343,21,56016.12100942815,0.8385971923375026,74.52340595148694,3,High,segment_67,North,0,-0.14882168254141423
6344,50,28662.40294253688,5.676619158185439,40.682406628103145,0,Medium,segment_133,East,0,-0.03543537145070083
6345,59,37582.619521585766,9.810905128326619,169.64730100079422,3,High,segment_134,South,0,-0.07703712688615871
6346,36,32721.925444840188,1.8686369082426477,102.72349408965901,0,Medium,segment_40,South,1,0.9476358720001973
6347,69,53002.08922777714,1.5144095813450593,102.40782992256086,3,Very Low,segment_114,North,0,0.01077340137706426
6348,21,55881.50291351387,12.605473177506262,54.122217467918176,1,Low,segment_105,South,0,0.018811742527770216
6349,25,36366.95369455896,3.348323556731486,40.010621924733755,5,Medium,segment_26,East,0,0.21958525463761036
6350,65,,2.0926953624695686,78.76043881776452,2,,segment_5,North,0,0.12605854459380947
6351,36,,25.95292152813967,,1,,segment_7,West,0,-0.09429744133805548
6352,68,128412.42988260816,3.990628136836289,98.10039808363109,1,High,segment_132,South,0,-0.15955072803188586
6353,20,27095.373994146343,3.0916173173841464,52.38298415053167,2,Low,segment_141,South,1,1.0016692945428531
6354,18,95771.61715435037,1.9657986136997212,58.256208556528414,1,Medium,segment_93,East,0,0.029920833473658176
6355,21,25533.62863552605,0.5362868069267613,40.939965374537785,1,Very Low,segment_50,North,0,0.048271834460739904
6356,55,35359.62927645181,4.296127759121655,98.50522416790284,1,Medium,segment_42,South,0,0.05555749995969381
6357,53,57034.01406631647,6.566562937796699,20.080752530107958,2,Medium,segment_138,North,0,-0.010659471406219726
6358,57,35151.92085042194,10.394052394709957,76.84589298599353,2,High,segment_139,North,0,0.034240301050270656
6359,77,42143.79186112132,5.400415813233477,201.30957585324236,0,Medium,segment_132,East,0,-0.16730100731110084
6360,65,15977.848232817178,1.6901566956156646,102.79378292307558,2,Medium,segment_67,North,0,-0.10990218557908037
6361,57,28107.6398423674,2.880874421908517,51.786037274548406,2,High,segment_123,South,0,0.07755921177566777
6362,42,195163.9076296237,9.323687397752561,,0,Medium,segment_62,North,0,0.08312174011015343
6363,31,28249.025708262467,1.7915920870872282,26.377043198049815,1,Medium,segment_66,East,0,0.10637597597452862
6364,48,,0.1439874472529397,28.69637342579776,1,,segment_43,North,0,0.17919530224858993
6365,52,37585.50717991903,8.023970111342129,72.14505706271366,1,Medium,segment_31,East,0,-0.046715691233048764
6366,20,,38.97320879566541,17.53731809960324,3,,segment_40,South,0,0.001938648963116221
6367,37,44831.37449834433,9.123778763938775,61.92515834982073,2,Medium,segment_30,West,0,-0.014079748274728946
6368,33,,4.310402645435457,43.860428722238666,3,,segment_127,North,0,-0.14496352605614535
6369,66,67754.44069960741,6.473217621567394,32.495357776408724,1,Low,segment_51,West,0,0.08080973924832996
6370,40,,14.52941422809318,82.98316258656705,1,,segment_93,East,0,-0.02495195954837816
6371,18,99493.29007130871,10.276291969000157,152.41610626413353,2,Medium,segment_74,North,0,-0.03697492054883016
6372,44,16260.144570218008,1.560727760701331,90.21315786378219,0,Medium,segment_145,West,0,-0.11815027424907364
6373,53,,0.23795297697954507,100.02192571835008,1,,segment_34,North,0,-0.07637275198203433
6374,67,39474.09584145507,6.216448133868889,73.21705526319238,2,Medium,segment_5,North,0,-0.007879318197440326
6375,51,27835.749200020335,15.902745173460664,106.14636905236215,0,Medium,segment_33,South,0,0.03638572231143666
6376,67,66050.51364571441,1.076357470974207,17.719788274503813,6,Medium,segment_7,North,0,0.04854095796720234
6377,46,59440.3414824495,1.2754294775105994,10.670895844100329,1,Low,segment_133,West,0,-0.07279068947998292
6378,69,63929.27955609281,0.2417171591289757,67.72271879424952,1,Very Low,segment_41,East,0,0.1291660783843896
6379,19,27096.393395686497,4.536952013745465,161.12230424455169,3,Very Low,segment_130,North,0,-0.033337505232370626
6380,75,11624.918334736556,2.6581650942623254,95.56767494439616,7,Very Low,segment_86,North,1,0.9538032223686177
6381,28,25945.2398170705,8.194580481782088,86.4483549549336,2,Medium,segment_2,West,0,0.04738090470646919
6382,39,34581.91281879262,4.794416815076719,35.33073591437171,3,Very High,segment_98,North,0,0.1944206121880867
6383,19,,0.027383755228336002,44.14008777648167,2,,segment_32,East,0,0.012020310109803145
6384,65,12854.65522610236,4.322814218619434,89.33485285850854,3,Medium,segment_25,South,0,-0.06773472304625784
6385,23,,3.8101321260748984,81.1383335466322,3,,segment_49,North,0,0.0208164290051645
6386,57,,0.5559110622758122,57.60433565278169,1,,segment_10,South,0,-0.07033776164841242
6387,26,36057.68274445549,6.978907544439634,118.13268009135702,3,Low,segment_36,South,1,0.9777022000046763
6388,79,11160.202762113919,6.609935774880826,79.09465453646747,0,High,segment_76,East,0,-0.0666905406153693
6389,48,50864.31069334833,6.157414609417472,94.57142427928049,4,Medium,segment_73,North,0,0.1176364439269899
6390,41,38595.74960562011,0.8170548612716324,244.95981205827533,3,Medium,segment_85,North,1,1.0467819506524225
6391,65,52495.84730714556,0.8498995878902046,72.27057530246172,0,Low,segment_4,West,0,0.03807021566748683
6392,19,18769.523944917662,12.257209760484674,35.53619248976115,2,Medium,segment_129,South,0,-0.04462788697561649
6393,62,,6.091620606362161,20.31629440371114,1,,segment_99,North,0,0.05805842953053038
6394,60,,4.147806244854729,76.10621127086648,1,Medium,segment_28,East,0,-0.0284054744451787
6395,20,90393.00811214029,4.575586685339284,134.83330181212781,0,High,segment_6,East,0,-0.07505113109950165
6396,49,38298.288709309716,0.7781647156844864,8.746921002339588,3,Low,segment_73,North,1,0.8837701773668565
6397,40,19549.10608592176,15.604940257342115,80.80499194029466,3,Medium,segment_65,North,0,0.14298312838776076
6398,71,42149.96455445481,0.2377376195919925,104.01853182217684,3,Low,segment_46,West,0,-0.02688711243250679
6399,53,16353.80722659083,1.5050250384819237,267.5933983278211,2,Medium,segment_8,South,1,0.9841031589268349
6400,70,,5.264615763241361,100.64437526587373,2,Low,segment_45,South,0,0.04229592249155017
6401,53,,4.004207526857649,160.682364703516,2,,segment_142,East,0,-0.08684094107152542
6402,26,72547.40158723525,5.851196085640765,59.85875662532738,1,Low,segment_26,East,0,-0.10170055523043078
6403,42,103887.76173718403,1.10927756426363,20.36672393766756,2,Medium,segment_142,West,0,-0.07351001077888235
6404,18,174115.00734807158,5.2771970385450455,109.00394192597562,4,High,segment_10,South,0,0.03407501615175026
6405,52,25529.609791548133,0.9310458009961198,104.73637551897937,2,Low,segment_53,North,0,-0.1791352423279075
6406,18,52732.98978280843,0.059653057187976026,48.2251468882412,1,Medium,segment_40,North,0,-0.1289142543069398
6407,23,25441.580268884685,33.61185848364435,144.6366158727131,1,Very Low,segment_45,North,0,-0.14925917504858602
6408,46,144146.35998755475,7.439818400823135,15.931003639270624,2,Medium,segment_119,East,0,-0.09509990981644513
6409,42,,3.8349789616107084,36.72881036001465,1,,segment_51,South,0,0.04696392175911527
6410,41,,2.524217026791581,139.26747265476396,1,,segment_59,South,1,1.0651859101696468
6411,54,,4.429108408328327,69.82253485089622,1,,segment_67,West,0,0.0037736054448843067
6412,70,149588.57535893875,1.0139854507146149,45.39042256746431,1,Low,segment_123,North,0,-0.11658167461205667
6413,78,,0.9964518343588064,32.13999650635498,1,,segment_42,North,0,-0.048724082043310746
6414,61,35087.75641329104,2.5692915002185264,23.564267393630228,2,Very Low,segment_100,North,0,0.003949570163731193
6415,56,31029.04466458247,2.640257504171291,92.99811797585,3,Low,segment_66,North,1,1.1649813818291823
6416,60,97375.75078983919,2.997581112686822,33.25362668938866,1,Low,segment_66,South,0,-0.24236009154166605
6417,22,35355.113153697486,7.859144705453842,22.76319003634891,1,Medium,segment_11,West,0,0.26381007426058994
6418,65,23210.850469374815,2.6955434560358182,58.31179116377573,2,Medium,segment_81,South,0,0.022635837449963447
6419,64,51655.960422790056,2.1212398368777,75.71929297346348,1,Low,segment_34,North,0,-0.11519331431017794
6420,49,78825.74090204235,7.019204877148326,62.86030776309931,4,Low,segment_98,West,0,0.08925353170413708
6421,71,11192.814463402652,4.227344376388362,41.19701639389824,2,High,segment_58,West,0,-0.041653100307159685
6422,76,184923.3920890278,12.674113122733125,312.4331343762856,3,Low,segment_8,South,0,0.04877782183445036
6423,48,81387.7456746649,1.1274233608839899,59.17081563372285,2,Medium,segment_9,East,0,0.02036453889422031
6424,54,,9.590535666981893,171.52240578916357,0,,segment_76,North,0,0.01179094302386993
6425,51,,21.781941642254424,143.21561115886712,1,,segment_5,South,0,-0.10473046903498329
6426,50,33530.801596217076,5.789503465171734,37.767828784833334,2,Medium,segment_80,West,0,0.04829764566139866
6427,23,,4.197772720264658,25.073251272345303,2,,segment_129,North,0,-0.2718855998284582
6428,31,,1.699608497449611,37.920282263052165,0,,segment_107,North,0,0.29477329825919324
6429,53,,0.34065383749105344,111.08570049876377,2,,segment_9,North,1,0.9538870443650471
6430,36,12392.625480120954,5.604071002875996,93.25222105923557,2,High,segment_8,East,0,0.02345031371022904
6431,69,90102.57876818567,8.262389251670243,34.88460740494497,4,Medium,segment_88,East,0,0.1430564376936315
6432,69,22234.73472888678,5.868259279069316,56.86878937048095,3,Very Low,segment_9,West,1,0.9615185119730634
6433,49,60841.33857635717,5.446661822222902,201.27880859416152,1,Very Low,segment_131,South,0,0.003847238752453413
6434,44,70117.92686695316,7.793786579153595,77.13318569420542,1,Low,segment_98,North,0,-0.14810121307357138
6435,55,,10.121960634851677,90.4719927066165,2,High,segment_24,North,0,0.22750494226931914
6436,59,71767.48947309877,1.5018062070197942,42.36102114401382,4,Medium,segment_82,East,0,-0.18836896511786871
6437,66,,0.8710119671565294,89.27960786102578,5,High,segment_55,South,1,1.020663544779214
6438,75,,0.8504738784486383,23.983461027219292,6,,segment_26,West,0,0.19212986385368047
6439,42,53038.9919055281,1.416110037371991,91.65660727363326,1,Medium,segment_17,East,0,0.09977949461950615
6440,27,12397.549635373052,2.29992490830043,61.60684060401258,2,Medium,segment_74,South,0,-0.06803001183986372
6441,45,,0.49783428474664426,48.19182455141741,2,,segment_5,North,0,0.05860212860208133
6442,21,34338.27450192003,2.776584242574893,32.62906133501598,3,High,segment_95,West,0,0.03211591245978088
6443,78,,21.643378060185125,50.14175253451406,0,,segment_65,East,0,-0.11025815596594246
6444,24,52807.58128324544,11.799815624005038,146.34164299871824,3,High,segment_73,East,0,-0.18213017566987577
6445,76,50739.56712994078,0.2140101403735297,39.27990798454715,2,Medium,segment_82,North,0,0.1556471803588689
6446,70,44442.24360352686,0.7339196884742157,47.48907753001754,2,Very Low,segment_40,South,0,0.015354619851726438
6447,24,160024.03588974682,2.4575142263584606,673.6906089065923,3,Medium,segment_33,West,0,0.0025341811210405837
6448,22,41083.837943174825,4.43799353318177,24.253992183833173,1,Medium,segment_120,West,0,0.2238583797913648
6449,43,10141.202744554286,1.7496049926863952,123.27491159928306,4,Very Low,segment_112,West,1,1.0036559688958695
6450,55,,0.17725667456531494,20.105806416956582,2,,segment_93,East,0,0.10244726911569582
6451,34,45705.164995051964,0.6516229219993782,30.22808025263991,1,Very Low,segment_60,North,0,0.1018560894299059
6452,73,51629.87134911405,6.557594031839976,70.54745412782445,4,Medium,segment_101,North,0,-0.09830685105939846
6453,47,20570.71765731098,5.151258563022902,41.764243162683414,2,Low,segment_51,North,0,-0.1207645269229412
6454,70,60974.77349675289,12.36744078374617,15.157856134361953,4,High,segment_27,North,0,0.11903369147672267
6455,56,,2.509779244855357,51.00162213074051,0,,segment_50,West,0,0.06307945425269
6456,41,22491.005176427017,0.4814875217120336,18.647271914382607,1,High,segment_143,North,0,0.06880773158401755
6457,51,314171.20249345974,6.628046819571387,52.31618073326454,3,High,segment_101,East,0,0.10491788111272454
6458,30,245918.75015259333,5.620595702013919,,0,High,segment_101,South,0,0.03079698948195125
6459,53,11537.706473823422,2.354732371557513,9.857958182552684,0,Medium,segment_47,South,0,-0.2042365557020736
6460,60,39719.917485418795,5.338243745157574,120.66569901689513,1,Low,segment_25,West,1,0.840515235656359
6461,68,116335.87287702659,0.6285852274838876,85.12651098060235,1,Medium,segment_68,North,0,0.08760478074163511
6462,66,56854.44598392778,3.1712259897252117,106.50109114273367,0,Very High,segment_40,North,0,-0.187768075891896
6463,76,,10.763578665605568,71.14616145208791,2,,segment_8,East,0,-0.08024197242679239
6464,19,149289.67983795423,4.021445553621469,179.08575581057357,3,Medium,segment_149,North,0,0.10009081276285535
6465,30,21987.81871090576,4.3368071680373905,52.76010344930764,2,Low,segment_92,East,1,1.0257712730638953
6466,37,53629.11035771442,1.1640218504824533,100.9178072380747,2,Very Low,segment_51,North,1,0.9994896989189548
6467,71,,0.8457115160278216,19.960319237098147,3,,segment_41,West,1,0.9096655136992511
6468,25,18956.24181199423,0.12331259473767064,103.71796126872941,3,Low,segment_126,South,1,0.8150184930331201
6469,61,20223.74127337475,12.57897908872539,32.58848032801464,1,Low,segment_64,North,0,-0.2718654136951881
6470,54,24389.728731053503,5.435280929596301,25.805029958192016,2,Medium,segment_146,West,1,1.0138783441204509
6471,27,14133.630600413762,2.612691231575415,30.008550532933942,1,Very High,segment_60,North,0,0.044944903652907674
6472,29,15345.440840555568,12.74889131968663,71.20168901685841,3,High,segment_33,North,0,0.06335609894688658
6473,32,,2.8737233669770257,106.41950233592884,0,,segment_92,North,1,0.8935365163203732
6474,39,,0.5921134138301408,47.48790341130812,5,,segment_25,West,1,0.9456838039705578
6475,56,20589.879718601307,9.764457365023015,299.52625083364944,2,High,segment_21,East,1,0.8746900694151297
6476,59,,11.10429630542592,103.49970315030228,1,,segment_8,South,0,-0.00839269492758099
6477,53,84730.7655166145,0.5116366209469783,23.537110091448497,3,Low,segment_5,North,0,0.1601339962342108
6478,60,36635.75938435979,0.7249269373854592,26.85011007026425,2,Very High,segment_57,East,0,0.016358239109943853
6479,72,,18.363807932701516,247.98338099669786,3,,segment_83,East,0,-0.07918965936171675
6480,26,23150.204240782106,5.160415582369859,162.64223431496146,1,High,segment_138,North,0,0.09938239060928426
6481,59,,6.2985112034459885,127.23774733253045,2,,segment_23,North,0,-0.05039220675835117
6482,56,,2.4392736387468408,27.17449014850529,1,,segment_91,South,0,-0.1111689505516325
6483,30,,4.822777068804874,101.37759036417576,1,,segment_74,North,0,-0.07663585844869657
6484,22,,1.6365435613017807,129.5438844034212,3,,segment_65,North,0,0.009631626182619707
6485,62,49511.19274477625,0.3019260768315086,,0,Medium,segment_93,West,0,-0.15232961006904894
6486,22,19201.174257901537,9.196986739503105,43.16768158308136,1,Medium,segment_37,South,0,-0.11021886866900309
6487,36,,10.39933411840034,110.29617647375025,2,,segment_95,East,0,-0.037784488834982914
6488,49,,0.1569933178534382,217.70196015281113,4,Medium,segment_20,East,0,0.019436862989301706
6489,23,16864.642770948172,3.027095927558281,70.01938036939983,3,Medium,segment_102,North,0,0.07172538783047887
6490,78,26353.453951904732,4.737371208261105,105.58674119889277,1,Very High,segment_124,North,0,0.1648356346546753
6491,27,72186.66606691446,0.20951362915190813,50.85744591216892,0,High,segment_41,North,0,0.11110834878309324
6492,68,19906.88137655445,9.118935197993382,73.9648727955253,1,High,segment_93,North,0,0.08599403571483137
6493,66,,9.346321193054678,18.201739065049388,2,,segment_16,West,0,-0.023804793503095008
6494,68,24240.148260008045,3.942410274618586,13.58727233091122,0,Very Low,segment_140,West,0,0.03464997272545699
6495,32,31182.566071982226,5.785800047746897,129.2574741241704,4,Medium,segment_139,North,0,-0.2559737026990931
6496,34,,12.337715805837108,29.828275249284165,0,,segment_111,West,0,0.11453262961580518
6497,71,,0.7028255877169238,111.44508220096337,2,,segment_119,East,1,1.2033580873333947
6498,23,7894.61836520503,2.993302939689753,42.11456278962431,2,High,segment_11,North,0,-0.05727787297932129
6499,75,,4.400179562329494,27.56299399349457,2,,segment_30,North,0,0.06969543966645948
6500,24,37587.83854765368,9.39325377156852,73.4648934239671,0,Very High,segment_108,South,0,0.02662615837607259
6501,56,,6.224816435099425,28.284247123865907,2,,segment_100,South,0,0.0946040311169968
6502,35,,4.865419901294947,28.162270607298524,0,,segment_60,East,0,0.09168961882339348
6503,44,16824.122399102267,1.2929895172821617,57.980270072009745,2,Medium,segment_44,South,0,-0.038812758366657096
6504,31,61481.61174094051,0.5164679114068432,102.20373554463231,2,Medium,segment_38,North,0,-0.13756568605625102
6505,43,59470.14574660071,1.1632052276237448,79.16157871421294,2,Medium,segment_113,North,1,0.9523882203591305
6506,45,22230.538443121022,1.2098751207513296,41.48049299568483,0,High,segment_65,South,0,-0.04980323232581141
6507,33,10775.224117412528,1.7424108370573768,37.84800447666462,6,High,segment_51,South,1,1.0613283692087396
6508,22,47190.54179307693,1.7628630071204205,108.73566854214064,1,High,segment_130,East,1,1.1135671070630386
6509,36,37618.733184365774,1.4881567702546434,84.72523678033268,0,Medium,segment_3,North,0,0.004052665689207605
6510,34,23951.81886940686,0.03406608046674534,88.23580610741642,0,High,segment_143,West,1,1.0996591769535373
6511,79,,13.919975687544039,169.6140221988748,1,High,segment_104,North,0,0.14167745980188343
6512,52,15910.3234050004,3.529441474486042,53.279858667668556,1,Medium,segment_5,South,0,0.00747960371607751
6513,23,,5.933459448399953,84.30016209535894,3,,segment_69,West,0,0.08188604933713822
6514,66,55064.55553872728,5.241121757346373,23.14808294869444,2,Medium,segment_129,North,0,-0.03522774923915386
6515,21,15151.534587359496,0.3615571255751758,61.18635861093245,1,Medium,segment_98,North,1,0.9356163488979307
6516,39,,0.9690143908937634,23.265346595756814,5,,segment_60,South,1,1.039842403642782
6517,56,,0.9206826767952623,165.2916812265155,0,,segment_113,West,0,0.0796490548224731
6518,64,,5.545556445786575,45.993244303185215,2,,segment_36,North,0,0.021545826655083044
6519,59,35343.507672827116,8.987709070537438,28.110604827642838,3,Very Low,segment_71,North,0,0.0032385984960900853
6520,20,146574.2513048762,5.149432827132521,54.48513789628817,2,Low,segment_117,East,0,0.06090711757422576
6521,67,44558.89159595562,19.18000486300774,35.50622255148957,3,Low,segment_29,South,0,0.07481414598309986
6522,69,,5.290512148567058,91.98537701530901,1,,segment_18,North,0,-0.03540930227839425
6523,22,,4.349180479150259,112.67872657817254,2,High,segment_24,North,0,0.10743442344868884
6524,65,212898.18601964638,18.936423721627918,931.4529919665199,1,Medium,segment_8,North,0,-0.11919259839436809
6525,24,7288.28133263067,3.421633800060428,66.23813161987903,3,Low,segment_6,West,0,-0.0779956501403885
6526,61,41188.59774438837,3.3986772965426324,5.149512363684545,2,Very High,segment_52,North,0,0.08716190059793337
6527,59,24243.503579365544,0.7766401784989114,126.68433134578275,3,Low,segment_74,West,1,1.1302599152030324
6528,65,27038.603049406804,2.4868361270607053,50.09088330500508,2,Medium,segment_43,West,0,-0.0918773664357661
6529,28,34687.76147508536,5.636664879104247,37.07419707229076,1,Medium,segment_64,East,0,0.1870030438863283
6530,39,9593.4810037235,4.437299624063818,54.84645142287011,2,High,segment_147,North,0,-0.0826576003120551
6531,66,54713.615181989066,3.2254287478167107,47.11063621999304,2,High,segment_98,East,0,-0.020016089048323065
6532,30,,23.998454297103667,126.37810477756216,1,High,segment_18,South,0,0.15840063692195774
6533,18,,10.43798105403222,103.62744333903265,2,,segment_71,South,0,-0.006193317904368671
6534,54,35617.485289204014,1.447367176578914,95.87868595178304,1,High,segment_47,North,0,0.05843379484413791
6535,31,52042.06250317465,7.312539839049941,28.701474016781624,1,High,segment_86,South,0,0.13006710498895924
6536,30,64396.92357541519,7.397564162950429,184.49719990280877,0,Medium,segment_56,North,0,-0.0864509295937779
6537,24,63763.36299913766,1.0545040862650121,188.2555031166934,1,Very High,segment_70,West,0,-0.1040220139459768
6538,42,,2.611313048094239,50.03521187554925,2,High,segment_136,North,0,-0.07177683452300862
6539,60,35881.23604932415,1.3098410907010627,71.8221641918392,2,Medium,segment_33,South,1,1.046121678438773
6540,38,137355.14860250402,14.340075531743327,,3,Medium,segment_44,West,0,0.14719094451157985
6541,32,50450.318402087796,6.59993998972862,99.44577849111654,1,Medium,segment_75,West,0,-0.07886761697736672
6542,66,13875.971485307251,5.788787570999899,81.89840582562137,0,Medium,segment_114,East,1,0.9168467513922415
6543,36,65978.3878145546,6.462129313011372,125.42608135346623,2,High,segment_43,West,0,-0.08798652556803754
6544,51,,1.8431012781798621,45.733697878907144,3,,segment_36,North,0,0.03193283095238312
6545,66,90398.19681629568,6.646548779178636,83.10030240410298,2,High,segment_98,North,0,-0.036388921688095294
6546,72,15374.447247413018,0.4619507592163473,28.53841684148309,1,Medium,segment_143,North,0,-0.02825715358175107
6547,75,60026.61075253101,1.6518137706197604,60.87481744460673,1,Very Low,segment_117,West,0,-0.05094593618766326
6548,36,,10.341187818194527,93.3169512885317,1,,segment_120,South,0,-0.08935790877239781
6549,70,54362.80758546458,2.2981079417229338,60.07634205756227,1,Very High,segment_109,East,0,-0.0042249649384401
6550,44,26837.954175611663,11.201392719443334,23.988171708294978,1,Medium,segment_146,South,0,0.08013955243048546
6551,39,,1.871719346694706,71.49997295778381,0,,segment_4,South,0,0.1868205486963052
6552,73,,2.918499185538492,130.28028171154503,3,Medium,segment_35,East,1,1.163868203194104
6553,36,,11.285942023363962,259.27248244763354,2,,segment_15,South,0,-0.013835167363654624
6554,67,20100.13668892148,7.06316844595286,40.2978766483248,0,Very Low,segment_55,West,0,-0.05544984777896409
6555,77,,3.8343630894736322,97.2987281083861,1,Medium,segment_88,North,0,0.0200345236038755
6556,67,80859.69126349628,0.038149128908505706,90.93712930727638,3,High,segment_68,South,0,0.012622718541954332
6557,37,,6.162743843495318,2.4369550963898456,4,,segment_112,North,1,0.9702405033948575
6558,20,32954.55166327062,2.8976464363036527,41.51776678325493,2,Very High,segment_69,North,0,-0.09279015529199125
6559,47,,1.1098413509141956,96.08341209720616,2,,segment_71,East,1,1.0490481205568254
6560,65,50742.49665191887,1.5899855097635642,18.948389181462485,2,Medium,segment_128,South,0,0.04713995968928383
6561,26,62918.54190315528,5.748830133112184,109.42925069353565,3,High,segment_25,South,0,-0.1581594276325186
6562,79,,25.711416303630287,5.650548003662959,0,,segment_12,North,0,0.19254017731853962
6563,57,57169.422166223754,21.24598705120568,55.23291258827712,0,Very Low,segment_17,South,0,0.09072115473790678
6564,21,61991.844279275814,1.5658777066682315,165.9093991487333,4,Very Low,segment_43,North,1,0.848424844389914
6565,79,28391.355454870107,33.2860153449682,102.74918311552673,5,High,segment_27,North,0,0.02658486821759425
6566,18,8498.703900576273,2.174455914547952,40.34925200857843,4,Low,segment_19,North,1,1.0974484916586118
6567,63,17116.294767490923,5.916370027609345,10.611684897941535,1,High,segment_73,North,0,0.12502255547044616
6568,36,21381.131474928945,0.36940068398210574,47.29202695653509,2,High,segment_54,North,0,0.0016617351948610484
6569,71,16303.794960912053,8.57247478881581,35.62004641006825,0,High,segment_126,North,0,0.001176482225620496
6570,43,,2.166158038066111,51.8429765247707,3,,segment_58,North,0,-0.06803122457828639
6571,52,62354.63931602482,7.24428443459668,39.99888003152797,0,Very High,segment_91,South,0,0.13184171096115818
6572,26,,0.29813816904356943,149.58564006698836,1,,segment_90,East,0,0.09975349041250897
6573,18,26442.00479796034,0.3224224887177428,72.48656836510668,0,Medium,segment_96,North,1,1.1564091973822799
6574,63,82428.26969701276,3.3853904311311034,125.69473137007859,0,Medium,segment_45,North,0,-0.030481313603616823
6575,25,4916.861360414426,7.545739669998793,56.29740807559508,1,Medium,segment_108,North,0,-0.19762521096250465
6576,40,44648.513831704346,1.8728388886297347,11.94615325815076,1,Medium,segment_67,East,0,0.01607468944944546
6577,31,39999.59584622878,9.418060143052452,38.93116169502854,2,High,segment_20,North,0,0.13565482681202745
6578,49,40250.709980099564,5.9398964346670855,72.56882310558237,0,Medium,segment_149,South,0,-0.06643307526519203
6579,42,19583.34483387042,14.149717484954094,44.46744829515861,5,Very High,segment_69,North,0,0.014000408951770635
6580,65,26719.484993111702,5.983799448690125,127.96191625879784,5,Low,segment_64,South,1,0.9499400787930256
6581,49,27772.901611203743,1.7506234698810204,127.94331215380161,2,High,segment_85,North,0,-0.051722608433679186
6582,61,74116.41685608562,8.542965836655368,55.44977969722329,2,Medium,segment_30,South,0,0.0016555320246033818
6583,77,205052.66388756246,2.1054429880892824,31.24043803167789,4,Low,segment_34,South,0,0.1290833195718226
6584,59,61720.913788587466,9.643513663821173,215.75039664716434,3,Very High,segment_140,North,0,-0.09551073188047414
6585,32,,8.229194427647622,125.96732287541928,2,Very Low,segment_127,North,0,-0.0004812281164632942
6586,39,39443.22207672842,18.697309304563067,159.5949037812893,3,Medium,segment_121,North,0,-0.10697857992218705
6587,50,39529.927248227825,6.319096848310122,52.893237902372306,3,Medium,segment_31,South,0,-0.0019067576166416891
6588,43,44325.96757329535,5.153068136492545,94.0290922432181,1,Very Low,segment_30,North,0,0.12377924117075348
6589,54,36649.167862147115,0.9240890959582007,10.526072669395047,2,Very Low,segment_55,South,1,1.1338351947247491
6590,40,60910.66175681672,8.585215673328955,28.632256008055734,1,Low,segment_75,West,0,-0.06517853611605642
6591,29,,8.073106996417732,70.88972964139701,2,,segment_84,South,0,0.036801089897849505
6592,74,51824.28953081129,9.870096246510832,25.926037021962674,4,Very Low,segment_63,East,0,0.01260870324451312
6593,21,17383.396490593608,0.09919820831106049,18.85073129430524,5,Very High,segment_23,North,0,0.1628501403693462
6594,35,17119.903376479662,4.2177723059935435,33.35567959876415,0,Medium,segment_16,North,0,0.1708018550650222
6595,53,26798.20807904621,9.59173635116142,30.811663041843904,2,Low,segment_31,West,0,-0.03146950568906551
6596,40,,10.751455375241793,123.386482508249,5,,segment_130,East,0,0.06532978199630195
6597,34,42703.744867935646,1.4391704441730355,53.769623197110285,1,Low,segment_90,East,0,-0.1319054381297891
